12869,,,
110278,260306,110428,,,
110279,270063,110428,,,
110280,314207,110428,,,
110281,275243,110428,,,
110282,319960,112059,,,
110283,429032,112059,,,
110284,486911,110284,,,
110285,275374,110284,,,
110286,486912,110284,,,
110287,300013,110284,,,
110288,338681,111850,,,
110289,486913,111850,,,
110290,486914,111850,,,
110291,266373,111850,,,
110292,276003,110155,,,
110293,230796,145692,,,
110294,276014,110093,,,
110295,282530,110124,,,
110296,282530,215385,,,
110297,486917,110093,,,
110298,312320,110124,,,
110299,340677,110124,,,
110300,362251,110124,,,
110301,486919,112239,,,
110302,340752,112239,,,
110303,413491,112239,,,
110304,486920,109934,,,
110305,274123,109934,,,
110306,218295,109936,,,
110307,293177,109936,,,
110308,278780,109936,,,
110309,486921,109936,,,
110310,486922,110183,,,
110311,309690,110183,,,
110312,281466,110183,,,
110313,486923,110183,,,
110314,388228,113008,,,
110315,486924,113008,,,
110316,247652,113008,,,
110317,368079,113008,,,
110318,302021,113008,,,
110319,301764,113008,,,
110320,237005,111138,,,
110321,239883,111138,,,
110322,297908,111138,,,
110323,276271,110154,,,
110324,319977,110154,,,
110325,281574,111049,,,
110326,309435,111049,,,
110327,378815,215385,,,
110328,290632,215385,,,
110329,281301,215385,,,
110330,279018,215385,,,
110331,486964,215385,,,
110332,417490,221469,,,
110333,369260,144964,,,
110334,487017,193933,,,
110335,294460,165193,,,
110336,302674,214979,,,
110337,361400,164973,,,
110338,426813,227455,,,
110339,329575,188974,,,
110340,374161,145033,,,
110341,236307,168950,,,
110342,281992,168950,,,
110343,390907,168961,,,
110344,260704,188535,,,
110345,260704,188533,,,
110346,382103,161836,,,
110347,365882,218234,,,
110348,487047,218240,,,
110349,377138,218240,,,
110350,347288,218240,,,
110351,290995,218241,,,
110352,359116,218242,,,
110353,487049,218242,,,
110354,487050,218246,,,
110355,487051,218246,,,
110356,274917,218247,,,
110357,274885,218247,,,
110358,487069,229810,,,
110359,487070,229806,,,
110360,487073,228788,,,
110361,487075,214083,,,
110362,487076,212294,,,
110363,208993,214456,,,
110364,234036,214466,,,
110365,426392,158680,,,
110366,487080,212289,,,
110367,303012,167216,,,
110368,372489,145733,,,
110369,224666,145743,,,
110370,304427,145032,,,
110371,221794,137927,,,
110372,303509,106365,,,
110373,487134,181132,,,
110374,487138,181404,,,
110375,343544,229670,,,
110376,405501,145729,,,
110377,242608,234565,,,
110378,413760,226360,,,
110379,413760,226361,,,
110380,222876,159685,,,
110381,260323,177322,,,
110382,260323,177314,,,
110383,206390,170557,,,
110384,206390,181400,,,
110385,266677,152295,,,
110386,487145,177098,,,
110387,291706,145739,,,
110388,392435,125620,,,
110389,497380,174572,,,
110390,346808,191263,,,
110391,497384,191443,,,
110392,369087,183104,,,
110393,308934,187113,,,
110394,403326,175633,,,
110395,288466,145135,,,
110396,225358,168517,,,
110397,209939,185877,,,
110398,497387,167340,,,
110399,331676,163655,,,
110400,328521,194705,,,
110401,327047,175493,,,
110402,327047,175633,,,
110403,327047,174141,,,
110404,328604,178167,,,
110405,497390,181383,,,
110406,487170,105004,,,
110407,487177,235132,,,
110408,227271,150739,,,
110409,487187,175538,,,
110410,487187,177341,,,
110411,418014,150961,,,
110412,343823,168627,,,
110413,281978,199940,,,
110414,487198,170640,,,
110415,487198,170766,,,
110416,382805,164459,,,
110417,487239,145714,,,
110418,487243,173639,,,
110419,487243,175616,,,
110420,497398,175493,,,
110421,497398,175065,,,
110422,497398,175060,,,
110423,299039,183806,,,
110424,347086,175030,,,
110425,252701,188781,,,
110426,243579,197221,,,
110427,487250,145355,,,
110428,350207,183529,,,
110429,487259,199571,,,
110430,279314,190504,,,
110431,279314,188367,,,
110432,362839,223942,,,
110433,244004,145695,,,
110434,244004,145714,,,
110435,487264,105051,,,
110436,417343,211710,,,
110437,323694,145683,,,
110438,323694,145714,,,
110439,300136,199975,,,
110440,300136,199528,,,
110441,222922,144710,,,
110442,487267,176304,,,
110443,243244,137127,,,
110444,356160,177153,,,
110445,356160,177185,,,
110446,366227,145724,,,
110447,366227,145695,,,
110448,366227,145683,,,
110449,366227,145714,,,
110450,236405,145724,,,
110451,487271,137378,,,
110452,233146,145734,,,
110453,233146,226254,,,
110454,233146,227355,,,
110455,417276,144679,,,
110456,366024,145695,,,
110457,366024,145724,,,
110458,254804,234590,,,
110459,243637,145355,,,
110460,243538,211606,,,
110461,323443,189093,,,
110462,257663,139862,,,
110463,211634,145714,,,
110464,367110,145714,,,
110465,224706,145721,,,
110466,389066,145714,,,
110467,389066,228639,,,
110468,211439,145695,,,
110469,282280,230684,,,
110470,487289,178710,,,
110471,487289,178923,,,
110472,332674,147431,,,
110473,332673,198746,,,
110474,419098,234527,,,
110475,364713,150706,,,
110476,211440,145695,,,
110477,347051,178117,,,
110478,347051,178187,,,
110479,347051,177403,,,
110480,347051,180704,,,
110481,410186,145724,,,
110482,410186,145714,,,
110483,351138,145355,,,
110484,351138,215131,,,
110485,497403,174855,,,
110486,383787,115083,,,
110487,319131,143605,,,
110488,313383,145683,,,
110489,408273,145678,,,
110490,408273,227308,,,
110491,210100,184629,,,
110492,256089,211710,,,
110493,354371,214888,,,
110494,213720,227570,,,
110495,487308,104534,,,
110496,292396,230858,,,
110497,253443,185439,,,
110498,352395,145714,,,
110499,331683,151412,,,
110500,217816,231724,,,
110501,314984,145724,,,
110502,323884,171147,,,
110503,323884,171144,,,
110504,368935,130978,,,
110505,367463,214665,,,
110506,366028,145695,,,
110507,497411,175533,,,
110508,347065,169922,,,
110509,387024,212063,,,
110510,497412,214947,,,
110511,243619,145676,,,
110512,334240,148775,,,
110513,211490,212423,,,
110514,265985,145724,,,
110515,265991,145724,,,
110516,265991,145714,,,
110517,304930,225800,,,
110518,408179,145724,,,
110519,289414,145683,,,
110520,398420,211485,,,
110521,352972,145695,,,
110522,237806,145724,,,
110523,337816,149051,,,
110524,365925,145714,,,
110525,289430,212358,,,
110526,245015,226790,,,
110527,211783,145724,,,
110528,247821,129831,,,
110529,301846,145724,,,
110530,292897,145724,,,
110531,292897,145714,,,
110532,221549,188669,,,
110533,221550,136858,,,
110534,340742,191672,,,
110535,340742,191382,,,
110536,340742,190056,,,
110537,342120,234734,,,
110538,350466,145724,,,
110539,299861,234743,,,
110540,370812,227240,,,
110541,265993,145698,,,
110542,418134,145698,,,
110543,339892,145698,,,
110544,260589,211967,,,
110545,307401,188579,,,
110546,287800,145724,,,
110547,424016,145724,,,
110548,395426,213858,,,
110549,250148,147333,,,
110550,374253,212362,,,
110551,383358,176139,,,
110552,383358,169762,,,
110553,428458,145714,,,
110554,487382,176769,,,
110555,243259,152182,,,
110556,251215,190560,,,
110557,487385,195934,,,
110558,402639,180342,,,
110559,402657,106878,,,
110560,402657,134277,,,
110561,487397,181652,,,
110562,386897,146411,,,
110563,206074,180763,,,
110564,206074,180986,,,
110565,301432,168877,,,
110566,215336,145032,,,
110567,232762,144964,,,
110568,219317,127309,,,
110569,276357,145033,,,
110570,252123,145033,,,
110571,487413,148065,,,
110572,487414,145033,,,
110573,207328,145683,,,
110574,487417,145033,,,
110575,375869,145033,,,
110576,497416,199860,,,
110577,411093,123657,,,
110578,254146,145033,,,
110579,271286,145683,,,
110580,350147,194643,,,
110581,221508,148142,,,
110582,369376,192231,,,
110583,369376,188175,,,
110584,369376,191583,,,
110585,344425,185452,,,
110586,344425,185449,,,
110587,320710,211996,,,
110588,353753,145709,,,
110589,268308,186483,,,
110590,398771,181426,,,
110591,368144,194327,,,
110592,223152,169332,,,
110593,330238,173779,,,
110594,330238,169332,,,
110595,487427,178648,,,
110596,487427,174389,,,
110597,401366,144698,,,
110598,418546,116350,,,
110599,257314,145710,,,
110600,257314,145714,,,
110601,207485,172669,,,
110602,208055,173386,,,
110603,487429,145560,,,
110604,263038,137875,,,
110605,353173,151352,,,
110606,411538,187704,,,
110607,411538,187537,,,
110608,302341,145714,,,
110609,247141,182922,,,
110610,247141,183002,,,
110611,247141,195688,,,
110612,247141,194576,,,
110613,333780,165640,,,
110614,333779,186960,,,
110615,223509,187363,,,
110616,223509,192772,,,
110617,329733,151412,,,
110618,377346,235168,,,
110619,377346,145714,,,
110620,377346,230786,,,
110621,412895,136528,,,
110622,223672,183456,,,
110623,430668,162638,,,
110624,294360,121576,,,
110625,403819,145711,,,
110626,223157,177344,,,
110627,211373,184577,,,
110628,211373,181987,,,
110629,396015,195363,,,
110630,221020,225284,,,
110631,289859,174758,,,
110632,307729,192973,,,
110633,487533,183843,,,
110634,487533,191038,,,
110635,263027,137740,,,
110636,313897,147767,,,
110637,258152,114539,,,
110638,309245,212944,,,
110639,253487,230740,,,
110640,329438,173451,,,
110641,497421,174106,,,
