72575,/,285212,285599
972576,\,285562,285212
972577,/,285212,285562
972578,\,285563,285212
972579,/,285212,285563
972580,\,285529,285212
972581,/,285212,285529
972582,\,285319,285212
972583,/,285212,285319
972584,\,285536,285212
972585,/,285212,285536
972586,\,285537,285212
972587,/,285212,285537
972588,\,285538,285212
972589,/,285212,285538
972590,\,285539,285212
972591,/,285212,285539
972592,\,285540,285212
972593,/,285212,285540
972594,\,285541,285212
972595,/,285212,285541
972596,\,285478,285212
972597,/,285212,285478
972600,\,285331,285212
972601,/,285212,285331
972602,\,285531,285331
972603,/,285331,285531
972608,\,285355,285212
972609,/,285212,285355
972610,\,285361,285355
972611,/,285355,285361
972612,\,285356,285212
972613,/,285212,285356
972614,\,285509,285212
972615,/,285212,285509
972618,\,460049,285212
972619,/,285212,460049
972620,\,285534,285212
972621,/,285212,285534
972622,\,285535,285212
972623,/,285212,285535
972624,\,285600,285212
972625,/,285212,285600
972626,\,285602,285212
972627,/,285212,285602
972628,\,285604,285212
972629,/,285212,285604
972630,\,285605,285212
972631,/,285212,285605
972632,\,285603,285212
972633,/,285212,285603
972634,\,285530,285212
972635,/,285212,285530
972636,\,282896,285628
972637,/,285628,282896
972638,\,287171,287170
972639,/,287170,287171
972640,\,287174,287170
972641,/,287170,287174
972642,\,287173,287170
972643,/,287170,287173
972644,\,287172,287170
972645,/,287170,287172
972646,\,287175,287170
972647,/,287170,287175
972648,\,287176,287170
972649,/,287170,287176
972650,\,287177,287170
972651,/,287170,287177
972652,\,275472,275469
972653,/,275469,275472
972654,\,275471,275469
972655,/,275469,275471
972656,\,275473,275469
972657,/,275469,275473
972658,\,275470,275469
972659,/,275469,275470
972660,\,275482,275481
972661,/,275481,275482
972662,\,275483,275481
972663,/,275481,275483
972666,\,275484,275481
972667,/,275481,275484
972668,\,275477,275481
972669,/,275481,275477
972670,\,275478,275481
972671,/,275481,275478
972672,\,275479,275481
972673,/,275481,275479
972674,\,275614,275608
972675,/,275608,275614
972676,\,275616,275608
972677,/,275608,275616
972678,\,275615,275608
972679,/,275608,275615
972680,\,275613,275608
972681,/,275608,275613
972684,\,275618,275608
972685,/,275608,275618
972686,\,275619,275608
972687,/,275608,275619
972688,\,275610,275609
972689,/,275609,275610
