81911
949776,\,381943,381906
949777,/,381906,381943
949778,\,381919,381918
949779,/,381918,381919
949780,\,381920,381918
949781,/,381918,381920
949782,\,381917,381916
949783,/,381916,381917
949784,\,464880,381916
949785,/,381916,464880
949786,\,381915,381916
949787,/,381916,381915
949788,\,381945,381944
949789,/,381944,381945
949790,\,381946,381944
949791,/,381944,381946
949792,\,464884,381913
949793,/,381913,464884
949794,\,385626,385631
949795,/,385631,385626
949796,\,385627,385631
949797,/,385631,385627
949798,\,385628,385631
949799,/,385631,385628
949800,\,385629,385628
949801,/,385628,385629
949802,\,385643,385631
949803,/,385631,385643
949804,\,385641,385631
949805,/,385631,385641
949806,\,385638,385631
949807,/,385631,385638
949808,\,385639,385638
949809,/,385638,385639
949812,\,385636,385638
949813,/,385638,385636
949814,\,385640,385631
949815,/,385631,385640
949816,\,385644,385631
949817,/,385631,385644
949818,\,385645,385631
949819,/,385631,385645
949820,\,385647,385631
949821,/,385631,385647
949822,\,385649,385631
949823,/,385631,385649
949824,\,385654,385649
949825,/,385649,385654
949826,\,385651,385631
949827,/,385631,385651
949828,\,385650,385631
949829,/,385631,385650
949830,\,385652,385631
949831,/,385631,385652
949832,\,385653,385631
949833,/,385631,385653
949834,\,385635,385631
949835,/,385631,385635
949836,\,385705,385704
949837,/,385704,385705
949838,\,385707,385704
949839,/,385704,385707
949840,\,385754,385707
949841,/,385707,385754
949842,\,385706,385707
949843,/,385707,385706
949844,\,385726,385704
949845,/,385704,385726
949846,\,385757,385704
949847,/,385704,385757
949848,\,385761,385704
949849,/,385704,385761
949850,\,385762,385704
949851,/,385704,385762
949852,\,385758,385704
949853,/,385704,385758
949854,\,465177,385704
949855,/,385704,465177
949856,\,385711,385704
949857,/,385704,385711
949858,\,385727,385704
949859,/,385704,385727
949860,\,385728,385727
949861,/,385727,385728
949866,\,385724,385704
949867,/,385704,385724
949868,\,385725,385724
949869,/,385724,385725
949870,\,385709,385704
949871,/,385704,385709
949872,\,385710,385704
949873,/,385704,385710
949874,\,385712,385704
949875,/,385704,385712
949876,\,465178,385704
949877,/,385704,465178
949878,\,385713,385704
949879,/,385704,385713
949880,\,385714,385704
949881,/,385704,385714
949882,\,385718,385704
949883,/,385704,385718
949884,\,385723,385718
949885,/,385718,385723
949886,\,385717,385718
949887,/,385718,385717
949892,\,385722,385704
949893,/,385704,385722
949896,\,385756,385704
949897,/,385704,385756
949898,\,385760,385704
949899,/,385704,385760
949900,\,385759,385704
949901,/,385704,385759
949902,\,385763,385704
949903,/,385704,385763
949904,\,385764,385704
949905,/,385704,385764
949906,\,385765,385704
949907,/,385704,385765
949908,\,385731,385704
949909,/,385704,385731
949910,\,465187,385704
949911,/,385704,465187
949912,\,385766,385704
949913,/,385704,385766
949914,\,385767,385704
949915,/,385704,385767
949916,\,385733,385704
949917,/,385704,385733
949918,\,465185,385704
949919,/,385704,465185
949920,\,385750,385704
949921,/,385704,385750
949922,\,385749,385704
949923,/,385704,385749
949924,\,385751,385704
949925,/,385704,385751
949926,\,385845,385704
949927,/,385704,385845
949928,\,385768,385704
949929,/,385704,385768
949930,\,385770,385768
949931,/,385768,385770
949934,\,385770,385768
949935,/,385768,385770
949942,\,385823,385768
949943,/,385768,385823
949950,\,465189,385768
949951,/,385768,465189
949952,\,385811,385704
949953,/,385704,385811
949954,\,385787,385704
949955,/,385704,385787
949956,\,385789,385704
949957,/,385704,385789
949958,\,385788,385704
949959,/,385704,385788
949960,\,385790,385704
949961,/,385704,385790
949962,\,385778,385704
949963,/,385704,385778
949964,\,385779,385704
949965,/,385704,385779
949966,\,385781,385704
949967,/,385704,385781
949968,\,385780,385704
949969,/,385704,385780
949970,\,385810,385704
949971,/,385704,385810
949972,\,385802,385704
949973,/,385704,385802
949974,\,385801,385704
949975,/,385704,385801
949976,\,385803,385704
949977,/,385704,385803
949978,\,385777,385704
949979,/,385704,385777
949980,\,385793,385704
949981,/,385704,385793
949982,\,385794,385704
949983,/,385704,385794
949984,\,465190,385704
949985,/,385704,465190
949986,\,385795,385704
949987,/,385704,385795
949988,\,385775,385704
949989,/,385704,385775
949990,\,385776,385704
949991,/,385704,385776
949992,\,385792,385704
949993,/,385704,385792
949994,\,385796,385704
949995,/,385704,385796
949996,\,385797,385704
949997,/,385704,385797
949998,\,385807,385704
949999,/,385704,385807
950000,\,385806,385704
950001,/,385704,385806
950002,\,385805,385704
950003,/,385704,385805
950004,\,385808,385704
950005,/,385704,385808
950006,\,385804,385704
950007,/,385704,385804
950008,\,385798,385704
950009,/,385704,385798
950010,\,385800,385704
950011,/,385704,385800
950012,\,385799,385704
950013,/,385704,385799
950014,\,385832,385704
950015,/,385704,385832
950016,\,385828,385704
950017,/,385704,385828
950018,\,385830,385704
950019,/,385704,385830
950020,\,385825,385704
950021,/,385704,385825
950022,\,385826,385704
950023,/,385704,385826
950024,\,385827,385704
950025,/,385704,385827
950026,\,385831,385704
950027,/,385704,385831
950028,\,385818,385704
950029,/,385704,385818
950030,\,385819,385704
950031,/,385704,385819
950032,\,385820,385704
950033,/,385704,385820
950034,\,385784,385704
950035,/,385704,385784
950036,\,385785,385784
950037,/,385784,385785
950046,\,385829,385704
950047,/,385704,385829
950048,\,385812,385704
950049,/,385704,385812
950050,\,385816,385704
950051,/,385704,385816
950052,\,385817,385704
950053,/,385704,385817
950054,\,465192,385704
950055,/,385704,465192
950056,\,385834,385704
950057,/,385704,385834
950058,\,385835,385704
950059,/,385704,385835
950060,\,385833,385704
950061,/,385704,385833
950062,\,385836,385704
950063,/,385704,385836
950064,\,385837,385704
950065,/,385704,385837
950066,\,385839,385704
950067,/,385704,385839
950068,\,385838,385704
950069,/,385704,385838
950070,\,385840,385704
950071,/,385704,385840
950072,\,385842,385704
950073,/,385704,385842
950074,\,385844,385704
950075,/,385704,385844
950076,\,385843,385704
950077,/,385704,385843
950078,\,385737,385704
950079,/,385704,385737
950080,\,465183,385704
950081,/,385704,465183
950082,\,385738,385704
950083,/,385704,385738
950084,\,385742,385704
950085,/,385704,385742
950086,\,465184,385704
950087,/,385704,465184
950088,\,385743,385704
950089,/,385704,385743
950090,\,385741,385704
950091,/,385704,385741
950092,\,385745,385704
950093,/,385704,385745
950094,\,385746,385704
950095,/,385704,385746
950096,\,385748,385704
950097,/,385704,385748
950098,\,385744,385704
950099,/,385704,385744
950100,\,385739,385704
950101,/,385704,385739
950102,\,385740,385704
950103,/,385704,385740
950106,\,385720,385719
950107,/,385719,385720
950108,\,465181,385733
950109,/,385733,465181
950110,\,465182,385733
950111,/,385733,465182
950112,\,465193,385733
950113,/,385733,465193
950114,\,385846,385876
950115,/,385876,385846
950116,\,385873,385846
950117,/,385846,385873
950122,\,385853,385876
950123,/,385876,385853
950124,\,385856,385876
950125,/,385876,385856
950126,\,385855,385876
950127,/,385876,385855
950128,\,385854,385876
950129,/,385876,385854
950130,\,385851,385876
950131,/,385876,385851
950132,\,385852,385876
950133,/,385876,385852
950134,\,385863,385876
950135,/,385876,385863
950136,\,385849,385876
950137,/,385876,385849
950138,\,385850,385876
950139,/,385876,385850
950140,\,385857,385876
950141,/,385876,385857
950142,\,385858,385876
950143,/,385876,385858
950144,\,385859,385876
950145,/,385876,385859
950146,\,385848,385876
950147,/,385876,385848
950148,\,385847,385876
950149,/,385876,385847
950150,\,385867,385876
950151,/,385876,385867
950152,\,385865,385876
950153,/,385876,385865
950154,\,385866,385876
950155,/,385876,385866
950156,\,385864,385876
950157,/,385876,385864
950158,\,385868,385876
950159,/,385876,385868
950160,\,385869,385876
950161,/,385876,385869
950162,\,385862,385876
950163,/,385876,385862
950164,\,385860,385876
950165,/,385876,385860
950166,\,385871,385876
950167,/,385876,385871
950168,\,385872,385876
950169,/,385876,385872
950170,\,385870,385876
950171,/,385876,385870
950172,\,465191,385814
950173,/,385814,465191
950174,\,385813,385814
950175,/,385814,385813
950176,\,385815,385814
950177,/,385814,385815
950178,\,384605,384607
950179,/,384607,384605
950180,\,384594,384605
950181,/,384605,384594
950190,\,384596,384607
950191,/,384607,384596
950192,\,384597,384607
950193,/,384607,384597
950194,\,384598,384607
950195,/,384607,384598
950196,\,384599,384607
950197,/,384607,384599
950198,\,384600,384599
950199,/,384599,384600
950200,\,384602,384599
950201,/,384599,384602
950206,\,384604,384607
950207,/,384607,384604
950210,\,464865,381673
950211,/,381673,464865
950212,\,381670,381673
950213,/,381673,381670
950214,\,428972,467679
950215,/,467679,428972
950216,\,429326,467679
950217,/,467679,429326
950218,\,428941,467679
950219,/,467679,428941
950220,\,429318,428934
950221,/,428934,429318
950222,\,429321,428934
950223,/,428934,429321
950224,\,429323,428934
950225,/,428934,429323
950226,\,428979,428934
950227,/,428934,428979
950228,\,428978,428979
950229,/,428979,428978
950230,\,429318,428934
950231,/,428934,429318
950232,\,429321,428934
950233,/,428934,429321
950234,\,429338,429328
950235,/,429328,429338
950236,\,428943,428942
950237,/,428942,428943
950238,\,428946,428945
950239,/,428945,428946
950240,\,428944,428945
950241,/,428945,428944
950242,\,428948,428945
950243,/,428945,428948
950244,\,428983,428980
950245,/,428980,428983
950246,\,428987,428980
950247,/,428980,428987
950248,\,428986,428980
950249,/,428980,428986
950250,\,428981,428980
950251,/,428980,428981
950252,\,428984,428980
950253,/,428980,428984
950254,\,428985,428980
950255,/,428980,428985
950256,\,428988,428980
950257,/,428980,428988
950258,\,428989,428980
950259,/,428980,428989
950260,\,428991,428980
950261,/,428980,428991
950262,\,428994,428980
950263,/,428980,428994
950264,\,428995,428980
950265,/,428980,428995
950266,\,428992,428980
950267,/,428980,428992
950268,\,428982,428980
950269,/,428980,428982
950272,\,428993,428980
950273,/,428980,428993
950274,\,428996,428980
950275,/,428980,428996
950276,\,467685,428980
950277,/,428980,467685
950278,\,428998,428997
950279,/,428997,428998
950280,\,428940,428939
950281,/,428939,428940
950282,\,429285,428999
950283,/,428999,429285
950284,\,429284,428999
950285,/,428999,429284
950286,\,429254,429246
950287,/,429246,429254
950288,\,429255,429246
950289,/,429246,429255
950290,\,429256,429246
950291,/,429246,429256
950292,\,429253,429246
950293,/,429246,429253
950294,\,429250,429246
950295,/,429246,429250
950296,\,429257,429246
950297,/,429246,429257
950298,\,429260,429246
950299,/,429246,429260
950300,\,429251,429246
950301,/,429246,429251
950302,\,429252,429246
950303,/,429246,429252
950304,\,429263,429246
950305,/,429246,429263
950306,\,429264,429246
950307,/,429246,429264
950308,\,429247,429246
950309,/,429246,429247
950310,\,429249,429246
950311,/,429246,429249
950312,\,429248,429246
950313,/,429246,429248
950314,\,429261,429246
950315,/,429246,429261
950316,\,429262,429246
950317,/,429246,429262
950318,\,429271,429246
950319,/,429246,429271
950320,\,429270,429246
950321,/,429246,429270
950322,\,429266,429246
950323,/,429246,429266
950324,\,429267,429246
950325,/,429246,429267
950326,\,429268,429246
950327,/,429246,429268
950328,\,429286,429246
950329,/,429246,429286
950330,\,429287,429246
950331,/,429246,429287
950332,\,429280,429246
950333,/,429246,429280
950334,\,429281,429246
950335,/,429246,429281
950336,\,429277,429246
950337,/,429246,429277
950338,\,429278,429246
950339,/,429246,429278
950340,\,429000,429246
950341,/,429246,429000
950342,\,429273,429246
950343,/,429246,429273
950344,\,429283,429246
950345,/,429246,429283
950346,\,429282,429246
950347,/,429246,429282
950348,\,429189,429190
950349,/,429190,429189
950350,\,429195,429190
950351,/,429190,429195
950352,\,429193,429195
950353,/,429195,429193
950362,\,429226,429195
950363,/,429195,429226
950366,\,429197,429195
950367,/,429195,429197
950368,\,429198,429190
950369,/,429190,429198
950370,\,429217,429190
950371,/,429190,429217
950372,\,429210,429190
950373,/,429190,429210
950374,\,429212,429190
950375,/,429190,429212
950376,\,429200,429190
950377,/,429190,429200
950378,\,429203,429190
950379,/,429190,429203
950380,\,429227,429190
950381,/,429190,429227
950382,\,429231,429190
950383,/,429190,429231
950384,\,429228,429190
950385,/,429190,429228
950386,\,429216,429190
950387,/,429190,429216
950388,\,429214,429216
950389,/,429216,429214
950390,\,429215,429216
950391,/,429216,429215
950392,\,429213,429190
950393,/,429190,429213
950394,\,429211,429190
950395,/,429190,429211
950396,\,429199,429190
950397,/,429190,429199
950398,\,429201,429190
950399,/,429190,429201
950400,\,429202,429190
950401,/,429190,429202
950402,\,429206,429190
950403,/,429190,429206
950404,\,429205,429190
950405,/,429190,429205
950406,\,429208,429190
950407,/,429190,429208
950408,\,429230,429190
950409,/,429190,429230
950410,\,429219,429190
950411,/,429190,429219
950412,\,429220,429219
950413,/,429219,429220
950414,\,429221,429190
950415,/,429190,429221
950416,\,429224,429190
950417,/,429190,429224
950418,\,429218,429190
950419,/,429190,429218
950420,\,429289,429298
950421,/,429298,429289
950422,\,429288,429289
950423,/,429289,429288
950424,\,429291,429298
950425,/,429298,429291
950426,\,429292,429298
950427,/,429298,429292
950428,\,429293,429298
950429,/,429298,429293
950430,\,429294,429298
950431,/,429298,429294
950432,\,429290,429298
950433,/,429298,429290
950434,\,429295,429298
950435,/,429298,429295
950436,\,429296,429298
950437,/,429298,429296
950438,\,429300,429298
950439,/,429298,429300
950440,\,429305,429298
950441,/,429298,429305
950442,\,429302,429298
950443,/,429298,429302
950444,\,429316,429298
950445,/,429298,429316
950446,\,429309,429298
950447,/,429298,429309
950448,\,429308,429298
950449,/,429298,429308
950450,\,429307,429298
950451,/,429298,429307
950452,\,429306,429298
950453,/,429298,429306
950454,\,429297,429298
950455,/,429298,429297
950456,\,429304,429298
950457,/,429298,429304
950458,\,429301,429298
950459,/,429298,429301
950460,\,429303,429298
950461,/,429298,429303
950462,\,429313,429298
950463,/,429298,429313
950464,\,429299,429298
950465,/,429298,429299
950466,\,429002,429001
950467,/,429001,429002
