294773,294786
1389922,-c,294786,294773
1389923,+c,294773,294797
1389924,-c,294797,294773
1389925,+c,378869,294797
1389926,-c,294797,378869
1389927,+c,294773,294796
1389928,-c,294796,294773
1389929,+c,294773,294794
1389930,-c,294794,294773
1389931,+c,378201,294794
1389932,-c,294794,378201
1389933,+c,294773,294792
1389934,-c,294792,294773
1389935,+c,294773,294793
1389936,-c,294793,294773
1389937,+c,294773,294795
1389938,-c,294795,294773
1389939,+c,464661,294795
1389940,-c,294795,464661
1389941,+c,294773,294791
1389942,-c,294791,294773
1389943,+c,294773,294790
1389944,-c,294790,294773
1389945,+c,296789,294790
1389946,-c,294790,296789
1389947,+c,294773,294798
1389948,-c,294798,294773
1389949,+c,294773,294799
1389950,-c,294799,294773
1389951,+c,294773,460422
1389952,-c,460422,294773
1389953,+c,392673,460422
1389954,-c,460422,392673
1389955,+c,294773,294800
1389956,-c,294800,294773
1389957,+c,392673,294800
1389958,-c,294800,392673
1389959,+c,255210,294800
1389960,-c,294800,255210
1389961,+c,294773,294811
1389962,-c,294811,294773
1389963,+c,392673,294811
1389964,-c,294811,392673
1389965,+c,294773,294812
1389966,-c,294812,294773
1389967,+c,392673,294812
1389968,-c,294812,392673
1389969,+c,378440,294812
1389970,-c,294812,378440
1389971,+c,294773,294810
1389972,-c,294810,294773
1389973,+c,392673,294810
1389974,-c,294810,392673
1389975,+c,294773,294804
1389976,-c,294804,294773
1389977,+c,294773,294801
1389978,-c,294801,294773
1389983,+c,294773,294808
1389984,-c,294808,294773
1389993,+c,457623,294821
1389994,-c,294821,457623
1389995,+c,460421,294780
1389996,-c,294780,460421
1389997,+c,460421,294777
1389998,-c,294777,460421
1389999,+c,460421,294779
1390000,-c,294779,460421
1390001,+c,374984,294779
1390002,-c,294779,374984
1390003,+c,460421,294778
1390004,-c,294778,460421
1390005,+c,236213,294778
1390006,-c,294778,236213
1390007,+c,460421,294781
1390008,-c,294781,460421
1390009,+c,460421,294782
1390010,-c,294782,460421
1390011,+c,460421,294784
1390012,-c,294784,460421
1390013,+c,295786,295797
1390014,-c,295797,295786
1390015,+c,272156,295791
1390016,-c,295791,272156
1390017,+c,272156,295790
1390018,-c,295790,272156
1390019,+c,462149,295792
1390020,-c,295792,462149
1390021,+c,295816,295817
1390022,-c,295817,295816
1390023,+c,390190,295813
1390024,-c,295813,390190
1390025,+c,378440,295814
1390026,-c,295814,378440
1390027,+c,269534,295660
1390028,-c,295660,269534
1390029,+c,318035,295645
1390030,-c,295645,318035
1390031,+c,269534,295661
1390032,-c,295661,269534
1390033,+c,464661,295678
1390034,-c,295678,464661
1390035,+c,247476,460465
1390036,-c,460465,247476
1390037,+c,464661,295668
1390038,-c,295668,464661
1390039,+c,299647,295664
1390040,-c,295664,299647
1390041,+c,466618,295683
1390042,-c,295683,466618
1390043,+c,391080,295681
1390044,-c,295681,391080
1390045,+c,300505,295676
1390046,-c,295676,300505
1390047,+c,283378,295714
1390048,-c,295714,283378
1390049,+c,284630,295715
1390050,-c,295715,284630
1390051,+c,258575,295703
1390052,-c,295703,258575
1390053,+c,269372,295711
1390054,-c,295711,269372
1390055,+c,378440,295736
1390056,-c,295736,378440
1390057,+c,377606,295734
1390058,-c,295734,377606
1390059,+c,462401,295723
1390060,-c,295723,462401
1390061,+c,408092,295740
1390062,-c,295740,408092
1390063,+c,409797,295742
1390064,-c,295742,409797
1390065,+c,466662,295744
1390066,-c,295744,466662
1390067,+c,342687,295727
1390068,-c,295727,342687
1390069,+c,289325,295716
1390070,-c,295716,289325
1390071,+c,264307,295705
1390072,-c,295705,264307
1390073,+c,460468,295751
1390074,-c,295751,460468
1390075,+c,460468,295752
1390076,-c,295752,460468
1390077,+c,460446,295133
1390078,-c,295133,460446
1390079,+c,460446,295134
1390080,-c,295134,460446
1390081,+c,460446,295136
1390082,-c,295136,460446
1390083,+c,460446,295135
1390084,-c,295135,460446
1390085,+c,460446,295132
1390086,-c,295132,460446
1390087,+c,460446,295137
1390088,-c,295137,460446
1390089,+c,460446,295143
1390090,-c,295143,460446
1390091,+c,259173,295143
1390092,-c,295143,259173
1390093,+c,460446,295144
1390094,-c,295144,460446
1390097,+c,460446,295146
1390098,-c,295146,460446
1390099,+c,260592,295146
1390100,-c,295146,260592
1390101,+c,460446,295140
1390102,-c,295140,460446
1390103,+c,460446,295141
1390104,-c,295141,460446
1390105,+c,460446,295142
1390106,-c,295142,460446
1390107,+c,460446,295139
1390108,-c,295139,460446
1390109,+c,460446,295138
1390110,-c,295138,460446
1390111,+c,460446,295177
1390112,-c,295177,460446
1390113,+c,460446,295204
1390114,-c,295204,460446
1390115,+c,460446,295179
1390116,-c,295179,460446
1390117,+c,460446,295178
1390118,-c,295178,460446
1390119,+c,460446,295182
1390120,-c,295182,460446
1390125,+c,460446,295182
1390126,-c,295182,460446
1390137,+c,460446,295201
1390138,-c,295201,460446
1390139,+c,267409,295201
1390140,-c,295201,267409
1390147,+c,460446,295182
1390148,-c,295182,460446
1390149,+c,460446,295181
1390150,-c,295181,460446
1390153,+c,378440,295196
1390154,-c,295196,378440
1390155,+c,460446,295195
1390156,-c,295195,460446
1390157,+c,267398,295195
1390158,-c,295195,267398
1390159,+c,460446,295197
1390160,-c,295197,460446
1390161,+c,460446,295198
1390162,-c,295198,460446
1390163,+c,464661,295198
1390164,-c,295198,464661
1390165,+c,460446,295199
1390166,-c,295199,460446
1390167,+c,460446,295225
1390168,-c,295225,460446
1390169,+c,460446,295205
1390170,-c,295205,460446
1390171,+c,268045,295205
1390172,-c,295205,268045
1390173,+c,460446,295226
1390174,-c,295226,460446
1390175,+c,460446,295211
1390176,-c,295211,460446
1390177,+c,459068,295211
1390178,-c,295211,459068
1390179,+c,460446,295212
1390180,-c,295212,460446
1390181,+c,459068,295212
1390182,-c,295212,459068
1390191,+c,460446,295218
1390192,-c,295218,460446
1390205,+c,460446,295210
1390206,-c,295210,460446
1390207,+c,459068,295210
1390208,-c,295210,459068
1390209,+c,460446,295214
1390210,-c,295214,460446
1390211,+c,459068,295214
1390212,-c,295214,459068
1390213,+c,460446,295216
1390214,-c,295216,460446
1390215,+c,459068,295216
1390216,-c,295216,459068
