/,दीर्घ-निर्वंश,0
252256,84872,दीर्घनिश्वस्य,r,rp--------,,,,/d̪iːɹgʰəniɕʋəsjə/,दीर्घ॔-निश्वस्य,0
252257,84873,दीर्घनिश्वास,n,n-----m--a,,,,/d̪iːɹgʰəniɕʋɑːsə/,दीर्घ॔-निश्वास,0
252259,84868,दीर्घनाद,n,n-----m--a,,,,/d̪iːɹ.gʰə.nɑː.d̪ə/,दीर्घ॔-नाद,0
252261,84867,दीर्घनाद,a,ap----a--a,,,,/d̪iːɹ.gʰə.nɑː.d̪ə/,दीर्घ॔-नाद,0
252262,84869,दीर्घनाल,n,n-----m--a,,,,/d̪iːɹ.gʰə.nɑː.lə/,दीर्घ॔-नाल,0
252263,,दीर्घनाल,n,n-----n--a,,,,/d̪iːɹ.gʰə.nɑː.lə/,दीर्घ॔-नाल,0
252264,84874,दीर्घनीथ,n,n-----m--a,,,,/d̪iːɹ.gʰə.niː.t̪ʰə/,दीर्घ॔-नीथ,0
252265,84883,दीर्घपद्,a,ap----a--c,,,,/d̪iːɹ.gʰə.pəd̪/,दीर्घ॔-पद्,0
252266,,दीर्घपद्,n,n-----m--c,,,,/d̪iːɹ.gʰə.pəd̪/,दीर्घ॔-पद्,0
252267,84875,दीर्घपक्ष,n,n-----m--a,,,,/d̪iːɹ.gʰə.ˈpək.ʂə/,दीर्घ॔-पक्ष,0
252268,84888,दीर्घपल्लव,n,n-----m--a,,,,/d̪iːɹ.gʰə.ˈpəl.lə.ʋə/,दीर्घ॔-पल्लव,0
252269,84887,दीर्घपर्वन्,n,n-----m--n,,,,/d̪iːɹ.gʰə.ˈpəɹ.ʋən/,दीर्घ॔-पर्वन्,0
252270,84885,दीर्घपर्ण,a,ap----a--a,,,,/d̪iːɹ.gʰə.ˈpəɹ.ɳə/,दीर्घ॔-पर्ण,0
252271,84886,दीर्घपर्णी,n,n-----f--ī,,,,/d̪iːɹ.gʰə.ˈpəɹ.ɳiː/,दीर्घ॔-पर्णी,0
252272,84878,दीर्घपत्त्र,n,n-----m--a,,,,/d̪iːɹ.gʰə.ˈpət̪.t̪ɹə/,दीर्घ॔-पत्त्र,0
252274,84877,दीर्घपत्त्र,a,ap----a--a,,,,/d̪iːɹ.gʰə.ˈpət̪.t̪ɹə/,दीर्घ॔-पत्त्र,0
252279,84881,दीर्घपत्त्रक,n,n-----m--a,,,,/d̪iːɹ.gʰə.ˈpət̪.t̪ɹə.kə/,दीर्घ॔-पत्त्रक,0
252282,84882,दीर्घपत्त्रिका,n,n-----f--ā,,,,/d̪iːɹ.gʰə.ˈpət̪.t̪ɹi.kɑː/,दीर्घ॔-पत्त्रिका,0
252283,84879,दीर्घपत्त्रा,n,n-----f--ā,,,,/d̪iːɹ.gʰə.ˈpət̪.t̪ɹɑː/,दीर्घ॔-पत्त्रा,0
252286,84880,दीर्घपत्त्री,n,n-----f--ī,,,,/d̪iːɹ.gʰə.ˈpət̪.t̪ɹiː/,दीर्घ॔-पत्त्री,0
252287,,दीर्घपवन,a,ap----a--a,,,,/d̪iːɹ.gʰə.pə.ʋə.nə/,दीर्घ॔-पवन,0
252288,84890,दीर्घपवन,n,n-----m--a,,,,/d̪iːɹ.gʰə.pə.ʋə.nə/,दीर्घ॔-पवन,0
252289,84876,दीर्घपटोलिका,n,n-----f--ā,,,,/d̪iːɹ.gʰə.pə.ʈoː.li.kɑː/,दीर्घ॔-पटोलिका,0
252290,84905,दीर्घफल,n,n-----m--a,,,,/d̪iːɹ.gʰə.pʰə.lə/,दीर्घ॔-फल,0
252291,84904,दीर्घफल,a,ap----a--a,,,,/d̪iːɹ.gʰə.pʰə.lə/,दीर्घ॔-फल,0
252292,84907,दीर्घफलक,n,n-----m--a,,,,/d̪iːɹ.gʰə.pʰə.lə.kə/,दीर्घ॔-फलक,0
252295,84906,दीर्घफला,n,n-----f--ā,,,,/d̪iːɹ.gʰə.pʰə.lɑː/,दीर्घ॔-फला,0
252297,84897,दीर्घप्रज्ञ,a,ap----a--a,,,,/d̪iːɹ.ˈgʰəp.ˈɹəd͡ʑ.ɲə/,दीर्घ॔-प्रज्ञ,0
252298,84898,दीर्घप्रज्ञ,n,n-----m--a,,,,/d̪iːɹ.ˈgʰəp.ˈɹəd͡ʑ.ɲə/,दीर्घ॔-प्रज्ञ,0
252299,84901,दीर्घप्रसद्मन्,a,ap----a--n,,,,/d̪iːɹ.ˈgʰəp.ɹə.ˈsəd̪.mən/,दीर्घ॔-प्रसद्मन्,0
252300,84899,दीर्घप्रयज्यु,a,ap----a--u,,,,/d̪iːɹ.ˈgʰəp.ɹə.ˈjəd͡ʑ.ju/,दीर्घ॔-प्रयज्यु,0
252301,84900,दीर्घप्रयत्न,n,n-----m--a,,,,/d̪iːɹ.ˈgʰəp.ɹə.ˈjət̪.nə/,दीर्घ॔-प्रयत्न,0
252302,,दीर्घप्रेक्षिन्,a,ap----a--n,,,,/d̪iːɹ.ˈgʰəp.ɹeːk.ʂin/,दीर्घ॔-प्रेक्षिन्,0
252303,84902,दीर्घप्राण,a,ap----a--a,,,,/d̪iːɹ.ˈgʰəp.ɹɑː.ɳə/,दीर्घ॔-प्राण,0
252304,84894,दीर्घपुष्प,n,n-----m--a,,,,/d̪iːɹ.gʰə.ˈpuʂ.pə/,दीर्घ॔-पुष्प,0
252305,,दीर्घपाद्,a,ap----a--c,,,,/d̪iːɹ.gʰə.pɑːd̪/,दीर्घ॔-पाद्,0
252306,84884,दीर्घपाद्,n,n-----m--c,,,,/d̪iːɹ.gʰə.pɑːd̪/,दीर्घ॔-पाद्,0
252307,84892,दीर्घपादप,n,n-----m--a,,,,/d̪iːɹ.gʰə.pɑː.d̪ə.pə/,दीर्घ॔-पादप,0
252308,84893,दीर्घपाद्या,n,n-----f--ā,,,,/d̪iːɹ.gʰə.pɑːd̪.jɑː/,दीर्घ॔-पाद्या,0
252309,84891,दीर्घपाठ,n,n-----m--a,,,,/d̪iːɹ.gʰə.pɑː.ʈʰə/,दीर्घ॔-पाठ,0
252310,84896,दीर्घपृष्ठ,n,n-----m--a,,,,/d̪iːɹ.gʰə.ˈpɹ̩ʂ.ʈʰə/,दीर्घ॔-पृष्ठ,0
252311,,दीर्घपृष्ठ,a,ap----a--a,,,,/d̪iːɹ.gʰə.ˈpɹ̩ʂ.ʈʰə/,दीर्घ॔-पृष्ठ,0
252312,84929,दीर्घरद,n,n-----m--a,,,,/d̪iːɹ.gʰə.ɹə.d̪ə/,दीर्घ॔-रद,0
252313,84930,दीर्घरसन,n,n-----m--a,,,,/d̪iːɹ.gʰə.ɹə.sə.nə/,दीर्घ॔-रसन,0
252314,84928,दीर्घरत,n,n-----m--a,,,,/d̪iːɹ.gʰə.ɹə.t̪ə/,दीर्घ॔-रत,0
252315,84927,दीर्घरङ्गा,n,n-----f--ā,,,,/d̪iːɹ.gʰə.ɹəŋ.gɑː/,दीर्घ॔-रङ्गा,0
252316,,दीर्घरोगिन्,a,ap----a--n,,,,/d̪iːɹ.gʰə.ɹoː.gin/,दीर्घ॔-रोगिन्,0
252317,84942,दीर्घरोहिषक,n,n-----m--a,,,,/d̪iːɹ.gʰə.ɹoː.ɦi.ʂə.kə/,दीर्घ॔-रोहिषक,0
252318,84937,दीर्घरोम,n,n-----m--a,,,,/d̪iːɹ.gʰə.ɹoːmə/,दीर्घ॔-रोम,0
252320,84939,दीर्घरोमन्,n,n-----m--n,,,,/d̪iːɹ.gʰə.ɹoːmən/,दीर्घ॔-रोमन्,0
252321,84938,दीर्घरोमन्,a,ap----a--n,,,,/d̪iːɹ.gʰə.ɹoːmən/,दीर्घ॔-रोमन्,0
252322,,दीर्घरोष,a,ap----a--a,,,,/d̪iːɹ.gʰə.ɹoː.ʂə/,दीर्घ॔-रोष,0
252323,,दीर्घरोषता,n,n-----f--ā,,,,/d̪iːɹ.gʰə.ɹoː.ʂə.t̪ɑː/,दीर्घ॔-रोष-ता,0
252324,,दीर्घरोषण,a,ap----a--a,,,,/d̪iːɹ.gʰə.ɹoː.ʂə.ɳə/,दीर्घ॔-रोषण,0
252325,,दीर्घरागा,n,n-----f--ā,,,,/d̪iːɹ.gʰə.ɹɑː.gɑː/,दीर्घ॔-रागा,0
252326,84932,दीर्घरात्रम्,r,rp--------,,,,/d̪iːɹ.gʰə.ɹɑːt̪.ɹəm/,दीर्घ॔-रात्रम्,0
252327,84933,दीर्घरात्रिक,a,ap----a--a,,,,/d̪iːɹ.gʰə.ɹɑːt̪.ɹi.kə/,दीर्घ॔-रात्रिक,0
252328,84934,दीर्घराव,n,n-----m--a,,,,/d̪iːɹ.gʰə.ɹɑː.ʋə/,दीर्घ॔-राव,0
252329,84935,दीर्घरूप,a,ap----a--a,,,,/d̪iːɹ.gʰə.ɹuː.pə/,दीर्घ॔-रूप,0
252330,84977,दीर्घसक्थ,a,ap----a--a,,ap----f--ī=>ी,,/d̪iːɹ.gʰə.ˈsək.t̪ʰə/,दीर्घ॔-सक्थ,0
252331,,दीर्घसक्थि,a,ap----a--i,,,,/d̪iːɹ.gʰə.ˈsək.t̪ʰi/,दीर्घ॔-सक्थि,0
252332,84981,दीर्घसस्य,n,n-----m--a,,,,/d̪iːɹ.gʰə.ˈsəs.jə/,दीर्घ॔-सस्य,0
252333,,दीर्घसत्त्र,a,ap----a--a,,,,/d̪iːɹ.gʰə.ˈsət̪.t̪ɹə/,दीर्घ॔-सत्त्र॔,0
252334,84978,दीर्घसत्त्र,n,n-----n--a,,,,/d̪iːɹ.gʰə.ˈsət̪.t̪ɹə/,दीर्घ॔-सत्त्र॔,0
252335,84980,दीर्घसंध्य,a,ap----a--a,,,,/d̪iːɹ.gʰə.sən.d̪ʰjə/,दीर्घ॔-संध्य,0
252336,,दीर्घसंध्यत्व,n,n-----n--a,,,,/d̪iːɹ.gʰə.sən.ˈd̪ʰjət̪.ʋə/,दीर्घ॔-संध्य-त्व,0
252337,,दीर्घस्कन्ध,n,n-----m--a,,,,/d̪iːɹ.ˈgʰəs.kən.d̪ʰə/,दीर्घ॔-स्कन्ध,0
252338,,दीर्घसुरत,n,n-----m--a,,,,/d̪iːɹ.gʰə.su.ɹə.t̪ə/,दीर्घ॔-सुरत,0
252339,,दीर्घस्वर,n,n-----m--a,,,,/d̪iːɹ.ˈgʰəs.ʋə.ɹə/,दीर्घ॔-स्वर,0
252340,84983,दीर्घसूत्र,a,ap----a--a,,,,/d̪iːɹ.gʰə.suːt̪.ɹə/,दीर्घ॔-सूत्र,0
252341,,दीर्घसूत्रत्व,n,n-----n--a,,,,/d̪iːɹ.gʰə.suːt̪.ˈɹət̪.ʋə/,दीर्घ॔-सूत्र-त्व,0
252342,,दीर्घसूत्रता,n,n-----f--ā,,,,/d̪iːɹ.gʰə.suːt̪.ɹə.t̪ɑː/,दीर्घ॔-सूत्र-ता,0
252343,,दीर्घसूत्रिन्,a,ap----a--n,,,,/d̪iːɹ.gʰə.suːt̪.ɹin/,दीर्घ॔-सूत्रिन्,0
252344,,दीर्घसूत्रिता,n,n-----f--ā,,,,/d̪iːɹ.gʰə.suːt̪.ɹi.t̪ɑː/,दीर्घ॔-सूत्रि-ता,0
252345,84842,दीर्घतम,a,ap----a--a,,,,/d̪iːɹ.gʰə.t̪ə.mə/,दीर्घ॔-तम,0
252346,84843,दीर्घतमस्,n,n-----m-sa,,,,/d̪iːɹ.gʰə.t̪ə.məs/,दीर्घ॔-तमस्,0
252347,,दीर्घतमसोर्क,n,n-----m--a,,,,/d̪iːɹ.gʰə.t̪ə.mə.soːɹ.kə/,दीर्घ॔-तमसो ऽर्क,0
252348,,दीर्घतमसोव्रत,n,n-----n--a,,,,/d̪iːɹ.gʰə.t̪ə.mə.soːʋ.ɹə.t̪ə/,दीर्घ॔-तमसो व्रत,0
252349,84839,दीर्घतन्तु,a,ap----a--u,,,,/d̪iːɹ.gʰə.t̪ən.t̪u/,दीर्घ॔-तन्तु,0
252350,84837,दीर्घतनु,a,ap----a--u,,ap----f--ī=>वी,,/d̪iːɹ.gʰə.t̪ə.nu/,दीर्घ॔-तनु,0
252351,84838,दीर्घतन्वी,n,n-----f--ī,,,,/d̪iːɹ.gʰə.t̪ən.ʋiː/,दीर्घ॔-तन्वी,0
252352,,दीर्घतपह्स्वर्गगमन,n,n-----n--a,,,,/d̪iːɹ.gʰə.t̪ə.ˈpəhs.ˈʋəɹ.gə.gə.mə.nə/,दीर्घ॔-तपः-स्वर्ग-गमन,0
252353,84841,दीर्घतपस्,n,n-----m-sa,,,,/d̪iːɹ.gʰə.t̪ə.pəs/,दीर्घ॔-तपस्,0
252354,84840,दीर्घतपस्,a,ap----a-sa,,,,/d̪iːɹ.gʰə.t̪ə.pəs/,दीर्घ॔-तपस्,0
252355,,दीर्घतपआख्यान,n,n-----n--a,,,,/d̪iːɹ.gʰə.t̪ə.ˈpəɑː.kʰjɑː.nə/,दीर्घ॔-तप-आख्यान,0
252356,84844,दीर्घतर,a,ap----a--a,,,,/d̪iːɹ.gʰə.t̪ə.ɹə/,दीर्घ॔-तर,0
252357,84845,दीर्घतरु,n,n-----m--u,,,,/d̪iːɹ.gʰə.t̪ə.ɹu/,दीर्घ॔-तरु,0
252358,84848,दीर्घतिमिषा,n,n-----f--ā,,,,/d̪iːɹ.gʰə.t̪i.mi.ʂɑː/,दीर्घ॔-तिमिषा,0
252359,,दीर्घतुण्ड,n,n-----n--a,,,n-----f--ā=दीर्घतुण्डआ n-----f--ī=दीर्घतुण्डई,/d̪iːɹ.gʰə.ˈt̪uɳ.ɖə/,दीर्घ॔-तुण्ड,0
252360,84850,दीर्घतुण्डा,n,n-----f--ā,,,,/d̪iːɹ.gʰə.ˈt̪uɳ.ɖɑː/,दीर्घ॔-तुण्डा,0
252361,,दीर्घत्व,n,n-----n--a,,,,/d̪iːɹ.ˈgʰət̪.ʋə/,दीर्घ॔-त्व,0
252362,,दीर्घता,n,n-----f--ā,,,,/d̪iːɹ.gʰə.t̪ɑː/,दीर्घ॔-ता,0
252363,,दीर्घतीक्ष्णमुख,a,ap----a--a,,ap----f--ī=>ी,,/d̪iːɹ.gʰə.t̪iːkʂ.ɳə.mu.kʰə/,दीर्घ॔-तीक्ष्ण-मुख,0
252364,84851,दीर्घतृण,n,n-----n--a,,,,/d̪iːɹ.gʰə.t̪ɹ̩.ɳə/,दीर्घ॔-तृण,0
252365,84950,दीर्घवच्छिका,n,n-----f--ā,,,,/d̪iːɹ.gʰə.ˈʋət͡ɕ.t͡ɕʰi.kɑː/,दीर्घ॔-वच्छिका,0
252366,84949,दीर्घवक्त्र,n,n-----m--a,,,,/d̪iːɹ.gʰə.ˈʋək.t̪ɹə/,दीर्घ॔-वक्त्र,0
252367,84951,दीर्घवर्छिका,n,n-----f--ā,,,,/d̪iːɹ.gʰə.ˈʋəɹ.t͡ɕʰi.kɑː/,दीर्घ॔-वर्छिका,0
252368,,दीर्घवर्त्मन्,n,n-----n--n,,,,/d̪iːɹ.gʰə.ˈʋəɹt̪.mən/,दीर्घ॔-वर्त्मन्,0
252369,,दीर्घवर्ण,n,n-----m--a,,,,/d̪iːɹ.gʰə.ˈʋəɹ.ɳə/,दीर्घ॔-वर्ण,0
