pəɲ.ˈt͡ɕət̪.ɹi.̃ɕə.t̪i/,पञ्च-त्रिंशति,0
461641,,पट्टशाटक,-,,,,,/ˈpəʈ.ʈə.ɕɑː.ʈə.kə/,पट्ट-शाटक,0
461642,,पट्टि,-,,,,,/ˈpəʈ.ʈi/,पट्टि,0
461643,,पट्टिका,-,,,,,/ˈpəʈ.ʈi.kɑː/,पट्टिका,0
461644,,पट्टिकावापक,-,,,,,/ˈpəʈ.ʈi.kɑː.ʋɑː.pə.kə/,पट्टिका-वापक,0
461645,,पेलि,-,,,,,/peː.li/,पेलि,0
461646,,फ,-,,,,,/pʰə/,फ,0
461647,,फलपुष्प,-,,,,,/pʰə.lə.ˈpuʂ.pə/,फ॔ल-पुष्प,0
461648,,फलशाडव,-,,,,,/pʰə.lə.ɕɑː.ɖə.ʋə/,फ॔ल-शाडव,0
461649,,फलेपाक,-,,,,,/pʰə.leː.pɑː.kə/,फले-पाक,0
461650,,फलेपाकु,-,,,,,/pʰə.leː.pɑː.ku/,फले-पाकु,0
461651,,फलेपाका,-,,,,,/pʰə.leː.pɑː.kɑː/,फले-पाका,0
461652,,फल्गुण,-,,,,,/ˈpʰəl.gu.ɳə/,फल्गुण,0
461653,,फल्गुणक,-,,,,,/ˈpʰəl.gu.ɳə.kə/,फल्गुणक,0
461654,,फल्गुणी,-,,,,,/ˈpʰəl.gu.ɳiː/,फल्गुणी,0
461655,,फल्फ,-,,,,,/ˈpʰəl.pʰə/,फल्फ,0
461656,,फली,-,,,,,/pʰə.liː/,फली,0
461657,,फरञ्ज,-,,,,,/pʰə.ɹəɲ.d͡ʑə/,फरञ्ज,0
461658,,फर्वर,-,,,,,/ˈpʰəɹ.ʋə.ɹə/,फर्वर,0
461659,,फर्वी,-,,,,,/ˈpʰəɹ.ʋiː/,फर्वी,0
461660,,फणि,-,,,,,/pʰə.ɳi/,फणि,0
461661,,फणिलता,-,,,,,/pʰə.ɳi.lə.t̪ɑː/,फणि-लता,0
461662,,फणिवल्ली,-,,,,,/pʰə.ɳi.ˈʋəl.liː/,फणि-वल्ली,0
461663,,फणाटोप,-,,,,,/pʰə.ɳɑː.ʈoː.pə/,फणाटोप,0
461664,,फणाटोपिन्,-,,,,,/pʰə.ɳɑː.ʈoː.pin/,फणाटोपिन्,0
461665,,फेण,-,,,,,/pʰeː.ɳə/,फेण,0
461666,,फाल,-,,,,,/pʰɑː.lə/,फाल,0
461667,,फाल्गुन,-,,,,,/pʰɑːl.gu.nə/,फाल्गुन,0
461668,,फाल्गुण,-,,,,,/pʰɑːl.gu.ɳə/,फाल्गुण,0
461669,,फाल्गुणी,-,,,,,/pʰɑːl.gu.ɳiː/,फाल्गुणी,0
461670,,फारिव,-,,,,,/pʰɑː.ɹi.ʋə/,फारिव,0
461671,,फाण्टय,v,,,,,/pʰɑːɳ.ʈə.jə/,फाण्टय,0
461672,,फूत्,-,,,,,/pʰuːt̪/,फूत्,0
461673,,पि,-,,,,,/pi/,पि,0
461674,,पिहित,-,,,,,/pi.ɦi.t̪ə/,पि-हित,0
461675,,पिह्पल,-,,,,,/ˈpih.pə.lə/,पिःपल,0
461676,,पिनस,-,,,,,/pi.nə.sə/,पिनस,0
461677,,पिनाकि,-,,,,,/pi.nɑː.ki/,पिनाकि,0
461678,,पिपतिषत्,-,,,,,/pi.pə.t̪i.ʂət̪/,पिपतिषत्,0
461680,,पिपतिषु,-,,,,,/pi.pə.t̪i.ʂu/,पिपतिषु,0
461681,,पिपिष्वत्,-,,,,,/pi.ˈpiʂ.ʋət̪/,पिपिष्वत्,0
461682,,पित्,-,,,,,/pit̪/,पित्,0
461683,,पितरि,-,,,,,/pi.t̪ə.ɹi/,पितरि,0
461684,,पितरिशूर,-,,,,,/pi.t̪ə.ɹi.ɕuː.ɹə/,पितरि-शूर,0
461685,,पिथय,-,,,,,/pi.t̪ʰə.jə/,पिथय,0
461686,,पित्र्,-,,,,,/pit̪ɹ/,पित्र्,0
461687,,पित्सरु,-,,,,,/ˈpit̪.sə.ɹu/,पित्सरु,0
461688,,पितुह्,-,,,,,/pi.t̪uh/,पितुः,0
461689,,पितुह्पुत्र,-,,,,,/pi.ˈt̪uh.ˈput̪.ɹə/,पितुः-पुत्र,0
461690,,पितुह्स्वसृ,-,,,,,/pi.ˈt̪uhs.ʋə.sɹ̩/,पितुः-स्वसृ,0
461691,,पितुह्ष्वसृ,-,,,,,/pi.ˈt̪uhʂ.ʋə.sɹ̩/,पितुः-ष्वसृ,0
461692,,पिता,-,,,,,/pi.t̪ɑː/,पिता,0
461693,,पितृहू,-,,,,,/pi.t̪ɹ̩.ɦuː/,पितृ॔-हू,0
461694,,पितृपाण,-,,,,,/pi.t̪ɹ̩.pɑː.ɳə/,पितृ॔-पाण,0
461695,,पितृस्वस्रीय,-,,,,,/pi.ˈt̪ɹ̩s.ˈʋəs.ɹiː.jə/,पितृ॔-स्वस्रीय,0
461696,,पितृस्वसृ,-,,,,,/pi.ˈt̪ɹ̩s.ʋə.sɹ̩/,पितृ॔-स्वसृ,0
461697,,पिशङ्गरूप,-,,,,,/pi.ɕəŋ.gə.ɹuː.pə/,पिश॔ङ्ग-रूप,0
461698,,पिशङ्गसंदृश्,-,,,,,/pi.ɕəŋ.gə.sən.d̪ɹ̩ɕ/,पिश॔ङ्ग-संदृश्,0
461699,,पिशङ्क,-,,,,,/pi.ɕəŋ.kə/,पिशङ्क,0
461700,,पिंश्,-,,,,,/pĩɕ/,पिंश्,0
461701,,पिङ्ग,-,,,,,/piŋ.gə/,पिङ्ग,0
461702,,पिण्डय,-,,,,,/ˈpiɳ.ɖə.jə/,पिण्डय,0
461703,,पिण्डयति,-,,,,,/ˈpiɳ.ɖə.jə.t̪i/,पिण्डयति,0
461704,,पिण्डिपाल,-,,,,,/ˈpiɳ.ɖi.pɑː.lə/,पिण्डि-पाल,0
461705,,पिण्डिपाल,-,,,,,/ˈpiɳ.ɖi.pɑː.lə/,पिण्डिपाल,0
461706,,पिष्पल,-,,,,,/ˈpiʂ.pə.lə/,पिष्पल,0
461707,,पिष्यल,-,,,,,/ˈpiʂ.jə.lə/,पिष्यल,0
461708,,पिष्टप,-,,,,,/ˈpiʂ.ʈə.pə/,पिष्टप,0
461709,,पिठक,-,,,,,/pi.ʈʰə.kə/,पिठक,0
461710,,प्लक,-,,,,,/p.lə.kə/,प्लक,0
461711,,प्लव,-,,,,,/p.lə.ʋə/,प्लव,0
461712,,प्लोष,-,,,,,/p.loː.ʂə/,प्लोष,0
461713,,प्लुगि,-,,,,,/p.lu.gi/,प्लुगि,0
461714,,प्लाक्ष,-,,,,,/p.lɑːk.ʂə/,प्लाक्ष,0
461715,,प्लाव,-,,,,,/p.lɑː.ʋə/,प्लाव,0
461716,,प्लीह,-,,,,,/p.liː.ɦə/,प्लीह,0
461717,,पो,-,,,,,/poː/,पो,0
461718,,पोनक,-,,,,,/poː.nə.kə/,पोनक,0
461719,,पोर,-,,,,,/poː.ɹə/,पोर,0
461720,,पोरक,-,,,,,/poː.ɹə.kə/,पोरक,0
461721,,पोतबणिज्,-,,,,,/poː.t̪ə.bə.ɳid͡ʑ/,पोत-बणिज्,0
461722,,पोथिका,-,,,,,/poː.t̪ʰi.kɑː/,पोथिका,0
461723,,पोत्रि,-,,,,,/poːt̪.ɹi/,पोत्रि,0
461724,,पोषस्,-,,,,,/poː.ʂəs/,पोषस्,0
461725,,प्रबह्लिका,-,,,,,/p.ɹə.ˈbəɦ.li.kɑː/,प्र-बह्लिका,0
461726,,प्रबली,-,,,,,/p.ɹə.bə.liː/,प्रबली,0
461727,,प्रबर्हम्,-,,,,,/p.ɹə.ˈbəɹ.ɦəm/,प्र-बर्हम्,0
461728,,प्रभर्तव्य,-,,,,,/p.ɹə.ˈbʱəɹ.ˈt̪əʋ.jə/,प्र-भर्तव्य,0
461729,,प्रभव,-,,,,,/p.ɹə.bʱə.ʋə/,प्र-भव,0
461730,,प्रभेद,-,,,,,/p.ɹə.bʱeː.d̪ə/,प्र-भेद,0
461731,,प्रभ्रंश,-,,,,,/p.ˈɹəbʱ.ɹə.̃ɕə/,प्र-भ्रंश,0
461896,,प्रसयन,-,,,,,/p.ɹə.sə.jə.nə/,प्र-सयन,0
461732,,प्रभ्रंशन,-,,,,,/p.ˈɹəbʱ.ɹə.̃ɕə.nə/,प्र-भ्रंशन,0
461733,,प्रभु,-,,,,,/p.ɹə.bʱu/,प्र-भु,0
461734,,प्रभाग,-,,,,,/p.ɹə.bʱɑː.gə/,प्रभाग॔,0
461735,,प्रभारक,-,,,,,/p.ɹə.bʱɑː.ɹə.kə/,प्रभारक,0
461736,,प्रभाव,-,,,,,/p.ɹə.bʱɑː.ʋə/,प्र-भाव,0
461737,,प्रभावय,v,,,,,/p.ɹə.bʱɑː.ʋə.jə/,प्र-भावय,0
461738,,प्रभू,-,,,,,/p.ɹə.bʱuː/,प्र-भू,0
461739,,प्रबाल,-,,,,,/p.ɹə.bɑː.lə/,प्र-बाल,0
461740,,प्रच,-,,,,,/p.ɹə.t͡ɕə/,प्रच,0
461741,,प्रचलकिन्,-,,,,,/p.ɹə.t͡ɕə.lə.kin/,प्र-चलकिन्,0
461742,,प्रचरितोस्,-,,,,,/p.ɹə.t͡ɕə.ɹi.t̪oːs/,प्र-चरितोस्,0
461743,,प्रचय,-,,,,,/p.ɹə.t͡ɕə.jə/,प्र-चय,0
461744,,प्रचङ्कश,-,,,,,/p.ɹə.t͡ɕəŋ.kə.ɕə/,प्र-चङ्कश,0
461745,,प्रच्छन,-,,,,,/p.ˈɹət͡ɕ.t͡ɕʰə.nə/,प्रच्छन,0
461746,,प्रच्छेद्य,-,,,,,/p.ˈɹət͡ɕ.t͡ɕʰeːd̪.jə/,प्र-च्छेद्य,0
461747,,प्रच्छान,-,,,,,/p.ˈɹət͡ɕ.t͡ɕʰɑː.nə/,प्र-च्छान,0
461748,,प्रचेरित,-,,,,,/p.ɹə.t͡ɕeː.ɹi.t̪ə/,प्र-चेरित,0
461749,,प्रचेतन,-,,,,,/p.ɹə.t͡ɕeː.t̪ə.nə/,प्र-चेतन,0
461750,,प्रचिक,-,,,,,/p.ɹə.t͡ɕi.kə/,प्रचिक,0
461751,,प्रचोद,-,,,,,/p.ɹə.t͡ɕoː.d̪ə/,प्र-चोद,0
461752,,प्रचुपित,-,,,,,/p.ɹə.t͡ɕu.pi.t̪ə/,प्र-चुपित,0
461753,,प्रचुरी,-,,,,,/p.ɹə.t͡ɕu.ɹiː/,प्रचुरी,0
461754,,प्रचाय,-,,,,,/p.ɹə.t͡ɕɑː.jə/,प्र-चाय,0
461755,,प्रददि,-,,,,,/p.ɹə.d̪ə.d̪i/,प्र-ददि,0
461756,,प्रदग्ध,-,,,,,/p.ɹə.ˈd̪əg.d̪ʰə/,प्र-दग्ध,0
461757,,प्रदघस्,-,,,,,/p.ɹə.d̪ə.gʰəs/,प्र-द॔घस्,0
461758,,प्रदर,-,,,,,/p.ɹə.d̪ə.ɹə/,प्र-दर,0
461759,,प्रदर्विदा,-,,,,,/p.ɹə.ˈd̪əɹ.ʋi.d̪ɑː/,प्र-दर्विदा,0
461760,,प्रदर्श,-,,,,,/p.ɹə.d̪ə.ɹɕə/,प्र-दर्श,0
461761,,प्रदत्त,-,,,,,/p.ɹə.ˈd̪ət̪.t̪ə/,प्र-दत्त,0
461762,,प्रदव,-,,,,,/p.ɹə.d̪ə.ʋə/,प्र-दव,0
461763,,प्रदेश,-,,,,,/p.ɹə.d̪eː.ɕə/,प्र-देश,0
461764,,प्रधमन,-,,,,,/p.ɹə.d̪ʰə.mə.nə/,प्र-धमन,0
461765,,प्रधर्ष,-,,,,,/p.ɹə.ˈd̪ʰəɹ.ʂə/,प्र-धर्ष,0
461766,,प्रधि,-,,,,,/p.ɹə.d̪ʰi/,प्र-धि,0
461767,,प्रधान्य,-,,,,,/p.ɹə.d̪ʰɑːn.jə/,प्रधान्य,0
461768,,प्रदिग्ध,-,,,,,/p.ɹə.ˈd̪ig.d̪ʰə/,प्र-दिग्ध,0
461769,,प्रदोह,-,,,,,/p.ɹə.d̪oː.ɦə/,प्र-दोह,0
461770,,प्रदुग्ध,-,,,,,/p.ɹə.ˈd̪ug.d̪ʰə/,प्र-दुग्ध,0
461771,,प्रदानिक,-,,,,,/p.ɹə.d̪ɑː.ni.kə/,प्र-दानिक,0
461772,,प्रदान्त,-,,,,,/p.ɹə.d̪ɑːn.t̪ə/,प्र-दान्त,0
461773,,प्रदृपित,-,,,,,/p.ɹə.d̪ɹ̩.pi.t̪ə/,प्र-दृपित,0
461774,,प्रग,-,,,,,/p.ɹə.gə/,प्र-ग,0
461775,,प्रगट,-,,,,,/p.ɹə.gə.ʈə/,प्रगट,0
461776,,प्रगे,-,,,,,/p.ɹə.geː/,प्र-गे,0
461777,,प्रघटक,-,,,,,/p.ɹə.gʰə.ʈə.kə/,प्र-घटक,0
461778,,प्रघान,-,,,,,/p.ɹə.gʰɑː.nə/,प्र-घान,0
461779,,प्रघास,-,,,,,/p.ɹə.gʰɑː.sə/,प्र-घास,0
461780,,प्रगुणी,-,,,,,/p.ɹə.gu.ɳiː/,प्र-गुणी,0
461781,,प्रगाथ,-,,,,,/p.ɹə.gɑː.t̪ʰə/,प्र-गाथ,0
461782,,प्रगाढ,-,,,,,/p.ɹə.gɑː.ɖʰə/,प्र-गाढ,0
461783,,प्रगीत,-,,,,,/p.ɹə.giː.t̪ə/,प्र-गीत,0
461784,,प्रहन्,-,,,,,/p.ɹə.ɦən/,प्र-हन्,0
461785,,प्रहर,-,,,,,/p.ɹə.ɦə.ɹə/,प्र-हर,0
461786,,प्रहर्ष,-,,,,,/p.ɹə.ˈɦəɹ.ʂə/,प्र-हर्ष,0
461787,,प्रहण,-,,,,,/p.ɹə.ɦə.ɳə/,प्रहण,0
461788,,प्रहेति,-,,,,,/p.ɹə.ɦeː.t̪i/,प्र-हेति,0
461789,,प्रहितु,-,,,,,/p.ɹə.ɦi.t̪u/,प्रहितु,0
461790,,प्रहोष,-,,,,,/p.ɹə.ɦoː.ʂə/,प्र-होष,0
461791,,प्रहोषिन्,-,,,,,/p.ɹə.ɦoː.ʂin/,प्र-हो-षि॔न्,0
461792,,प्रह्वलीका,-,,,,,/p.ˈɹəɦ.ʋə.liː.kɑː/,प्र-ह्वलीका,0
461793,,प्रह्वी,-,,,,,/p.ˈɹəɦ.ʋiː/,प्रह्वी,0
461794,,प्रह्ये,-,,,,,/p.ˈɹəɦ.jeː/,प्र-ह्ये,0
461795,,प्रहान,-,,,,,/p.ɹə.ɦɑː.nə/,प्र-हान,0
461796,,प्रहानि,-,,,,,/p.ɹə.ɦɑː.ni/,प्र-हानि,0
461797,,प्रहार,-,,,,,/p.ɹə.ɦɑː.ɹə/,प्र-हार,0
461798,,प्रहाय्य,-,,,,,/p.ɹə.ɦɑːj.jə/,प्र-हाय्य॔,0
461799,,प्रहीण,-,,,,,/p.ɹə.ɦiː.ɳə/,प्र-हीण,0
461800,,प्रैतोस्,-,,,,,/p.ɹɑːi.t̪oːs/,प्रैतोस्,0
461801,,प्रैय,-,,,,,/p.ɹɑːi.jə/,प्रैय,0
461802,,प्रैय्यमेध,-,,,,,/p.ɹɑːi.jjə.meː.d̪ʰə/,प्रैय्यमेध,0
461803,,प्रज,-,,,,,/p.ɹə.d͡ʑə/,प्र-ज,0
461804,,प्रजहित,-,,,,,/p.ɹə.d͡ʑə.ɦi.t̪ə/,प्र-जहित,0
461805,,प्रजस्,-,,,,,/p.ɹə.d͡ʑəs/,प्र-जस्,0
461806,,प्रजव,-,,,,,/p.ɹə.d͡ʑə.ʋə/,प्र-जव,0
461807,,प्रजय,-,,,,,/p.ɹə.d͡ʑə.jə/,प्र-जय,0
461808,,प्रज्ञक,-,,,,,/p.ˈɹəd͡ʑ.ɲə.kə/,प्र-ज्ञक,0
461809,,प्रज्ञात्र,-,,,,,/p.ˈɹəd͡ʑ.ɲɑːt̪.ɹə/,प्र-ज्ञात्र,0
461810,,प्रजाघ्नी,-,,,,,/p.ɹə.d͡ʑɑːgʰ.niː/,प्रजा॔-घ्नी,0
461811,,प्रजापत्य,-,,,,,/p.ɹə.d͡ʑɑː.ˈpət̪.jə/,प्रजा॔-पत्य,0
461812,,प्रकल्पक,-,,,,,/p.ɹə.ˈkəl.pə.kə/,प्र-कल्पक,0
461813,,प्रकर,-,,,,,/p.ɹə.kə.ɹə/,प्र-कर,0
497477,169849,दीं,r,rp--------,,,,/d̪iːm/,,0
461815,,प्रकरणिका,-,,,,,/p.ɹə.kə.ɹə.ɳi.kɑː/,प्र-करणिका,0
461816,,प्रकरिका,-,,,,,/p.ɹə.kə.ɹi.kɑː/,प्र-करिका,0
461817,,प्रकर्ष,-,,,,,/p.ɹə.ˈkəɹ.ʂə/,प्र-कर्ष,0
461818,,प्रकर्ष,-,,,,,/p.ɹə.ˈkəɹ.ʂə/,प्र-कर्ष,0
461819,,प्रकिरण,-,,,,,/p.ɹə.ki.ɹə.ɳə/,प्र-किरण,0
461820,,प्रकाम,-,,,,,/p.ɹə.kɑː.mə/,प्र-काम॔,0
461821,,प्रकार,-,,,,,/p.ɹə.kɑː.ɹə/,प्र-कार,0
461822,,प्रकाश,-,,,,,/p.ɹə.kɑː.ɕə/,प्र-काश,0
461823,,प्रक्षपण,-,,,,,/p.ˈɹək.ʂə.pə.ɳə/,प्र-क्षपण,0
461824,,प्रक्षिन्,-,,,,,/p.ˈɹək.ʂin/,प्रक्षिन्,0
461825,,प्रक्षीबित,-,,,,,/p.ˈɹək.ʂiː.bi.t̪ə/,प्र-क्षीबित,0
461826,,प्रक्षीवित,-,,,,,/p.ˈɹək.ʂiː.ʋi.t̪ə/,प्र-क्षीवित,0
461827,,प्रलम्भ,-,,,,,/p.ɹə.ləm.bʱə/,प्र-लम्भ,0
461828,,प्रलव,-,,,,,/p.ɹə.lə.ʋə/,प्र-लव॔,0
461829,,प्रलय,-,,,,,/p.ɹə.lə.jə/,प्र-लय,0
461830,,प्रलेह,-,,,,,/p.ɹə.leː.ɦə/,प्र-लेह,0
461831,,प्रलेप,-,,,,,/p.ɹə.leː.pə/,प्र-लेप,0
461832,,प्रलाप,-,,,,,/p.ɹə.lɑː.pə/,प्र-लाप,0
461833,,प्रमग्न,-,,,,,/p.ɹə.ˈməg.nə/,प्र-मग्न,0
461834,,प्रमन्द,-,,,,,/p.ɹə.mən.d̪ə/,प्र-मन्द,0
461835,,प्रमर,-,,,,,/p.ɹə.mə.ɹə/,प्र-मर॔,0
461836,,प्रमर्द,-,,,,,/p.ɹə.ˈməɹ.d̪ə/,प्र-मर्द,0
461837,,प्रमत,-,,,,,/p.ɹə.mə.t̪ə/,प्र-मत,0
461838,,प्रमत्त,-,,,,,/p.ɹə.ˈmət̪.t̪ə/,प्र-मत्त,0
461839,,प्रमय,-,,,,,/p.ɹə.mə.jə/,प्र-मय,0
461840,,प्रमेदित,-,,,,,/p.ɹə.meː.d̪i.t̪ə/,प्र-मेदित,0
461841,,प्रमेह,-,,,,,/p.ɹə.meː.ɦə/,प्र-मेह,0
461842,,प्रमेतोस्,-,,,,,/p.ɹə.meː.t̪oːs/,प्र-मेतोस्,0
461843,,प्रमेतोस्,-,,,,,/p.ɹə.meː.t̪oːs/,प्र-मेतोस्,0
461844,,प्रमेय,-,,,,,/p.ɹə.meː.jə/,प्र-मेय,0
461845,,प्रमियम्,-,,,,,/p.ɹə.mi.jəm/,प्र-मि॔यम्,0
461846,,प्रमिये,-,,,,,/p.ɹə.mi.jeː/,प्र-मि॔ये,0
461847,,प्रमोद,-,,,,,/p.ɹə.moː.d̪ə/,प्र-मोद,0
461848,,प्रमोह,-,,,,,/p.ɹə.moː.ɦə/,प्र-मोह,0
461849,,प्रमोक,-,,,,,/p.ɹə.moː.kə/,प्र-मोक,0
461850,,प्रमोत,-,,,,,/p.ɹə.moː.t̪ə/,प्र-मो॔त,0
461851,,प्रमोष,-,,,,,/p.ɹə.moː.ʂə/,प्र-मोष,0
461852,,प्रमुग्ध,-,,,,,/p.ɹə.ˈmug.d̪ʰə/,प्र-मुग्ध,0
461853,,प्रमुक्ति,-,,,,,/p.ɹə.ˈmuk.t̪i/,प्र-मुक्ति,0
461854,,प्रमाद,-,,,,,/p.ɹə.mɑː.d̪ə/,प्र-मा॔द,0
461855,,प्रमापण,-,,,,,/p.ɹə.mɑː.pə.ɳə/,प्र-मापण,0
461857,,प्रमार,-,,,,,/p.ɹə.mɑː.ɹə/,प्र-मार॔,0
461858,,प्रमार्जक,-,,,,,/p.ɹə.mɑːɹ.d͡ʑə.kə/,प्र-मार्जक,0
461859,,प्रमातव्य,-,,,,,/p.ɹə.mɑː.ˈt̪əʋ.jə/,प्र-मातव्य,0
461860,,प्रमाथ,-,,,,,/p.ɹə.mɑː.t̪ʰə/,प्र-माथ,0
461861,,प्रमाणी,-,,,,,/p.ɹə.mɑː.ɳiː/,प्रमाणी,0
461862,,प्रमीढ,-,,,,,/p.ɹə.miː.ɖʰə/,प्र-मीढ,0
461863,,प्रमूर,-,,,,,/p.ɹə.muː.ɹə/,प्र-मूर,0
461864,,प्रमृत,-,,,,,/p.ɹə.mɹ̩.t̪ə/,प्र-मृत,0
461865,,प्रनष्ट,-,,,,,/p.ɹə.ˈnəʂ.ʈə/,प्र-नष्ट,0
461866,,प्रनिक्षण,-,,,,,/p.ɹə.ˈnik.ʂə.ɳə/,प्र-निक्षण,0
461867,,प्रनिन्दन,-,,,,,/p.ɹə.nin.d̪ə.nə/,प्र-निन्दन,0
461868,,प्रनिंसित,-,,,,,/p.ɹə.ˈnĩ.si.t̪ə/,प्र-निंसित,0
461869,,प्रनाल,-,,,,,/p.ɹə.nɑː.lə/,प्र-नाल,0
461870,,प्रनाशिन्,-,,,,,/p.ɹə.nɑː.ɕin/,प्र-नाशिन्,0
461871,,प्रनृत्यवत्,-,,,,,/p.ɹə.ˈnɹ̩t̪.jə.ʋət̪/,प्र-नृत्य-वत्,0
461872,,प्रपदीन,-,,,,,/p.ɹə.pə.d̪iː.nə/,प्रपदीन,0
461873,,प्रपन्न,-,,,,,/p.ɹə.pən.nə/,प्र-पन्न,0
461874,,प्रपरीक्ष्,-,,,,,/p.ɹə.pə.ɹiːkʂ/,प्र-परीक्ष्,0
461875,,प्रपित्सु,-,,,,,/p.ɹə.ˈpit̪.su/,प्र-पित्सु,0
461876,,प्रपित्व,-,,,,,/p.ɹə.ˈpit̪.ʋə/,प्र-पित्व॔,0
461877,,प्रपुण्डरीक,-,,,,,/p.ɹə.ˈpuɳ.ɖə.ɹiː.kə/,प्र-पुण्डरीक,0
461878,,प्रपाद,-,,,,,/p.ɹə.pɑː.d̪ə/,प्र-पाद,0
461879,,प्रपादुक,-,,,,,/p.ɹə.pɑː.d̪u.kə/,प्र-पादुक,0
461880,,प्रपाक,-,,,,,/p.ɹə.pɑː.kə/,प्र-पाक,0
461881,,प्रपात,-,,,,,/p.ɹə.pɑː.t̪ə/,प्र-पात,0
461882,,प्रपाठक,-,,,,,/p.ɹə.pɑː.ʈʰə.kə/,प्र-पाठक,0
461883,,प्रपीति,-,,,,,/p.ɹə.piː.t̪i/,प्र-पीति,0
461884,,प्ररेक,-,,,,,/p.ɹə.ɹeː.kə/,प्र-रेक॔,0
461885,,प्रसद्मन्,-,,,,,/p.ɹə.ˈsəd̪.mən/,प्र-सद्मन्,0
461886,,प्रसहिष्णु,-,,,,,/p.ɹə.sə.ˈɦiʂ.ɳu/,प्र-सहिष्णु,0
461887,,प्रसक्त,-,,,,,/p.ɹə.ˈsək.t̪ə/,प्र-सक्त,0
461888,,प्रसक्त,-,,,,,/p.ɹə.ˈsək.t̪ə/,प्र-सक्त,0
