सितोपल,0
359063,106029,सितोपला,n,n-----f--ā,,,,/si.t̪oː.pə.lɑː/,सितोपला,0
359064,106024,सितोत्पल,n,n-----n--a,,,,/si.t̪oːt̪.pə.lə/,सितोत्पल,0
359065,106031,सितोष्णवारण,n,n-----n--a,,,,/si.t̪oːʂ.ɳə.ʋɑː.ɹə.ɳə/,सितोष्ण-वारण,0
359068,105876,सिता,n,n-----f--ā,,,,/si.t̪ɑː/,सिता,0
359075,105995,सिताभ,n,n-----m--a,,,,/si.t̪ɑː.bʱə/,सिताभ,0
359076,,सिताभिकटभी,n,n-----f--ī,,,,/si.t̪ɑː.bʱi.kə.ʈə.bʱiː/,सिताभिकटभी,0
359077,105999,सिताभ्र,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=सिताभ्र",/si.t̪ɑːbʱ.ɹə/,सिताभ्र,0
359079,106000,सिताभ्रक,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=सिताभ्रक",/si.t̪ɑːbʱ.ɹə.kə/,सिताभ्रक,0
359080,105996,सिताभा,n,n-----f--ā,,,,/si.t̪ɑː.bʱɑː/,सिताभा,0
359081,105994,सिताब्ज,n,n-----n--a,,,,/si.t̪ɑːb.d͡ʑə/,सिताब्ज,0
359082,106035,सितादि,n,n-----m--i,,,,/si.t̪ɑː.d̪i/,सितादि,0
359083,105985,सिताग्र,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=सिताग्र",/si.t̪ɑːg.ɹə/,सिताग्र,0
359084,106019,सिताह्वय,n,n-----m--a,,,,/si.t̪ɑːɦ.ʋə.jə/,सिताह्वय,0
359085,105988,सिताजाजी,n,n-----f--ī,,,,/si.t̪ɑː.d͡ʑɑː.d͡ʑiː/,सिताजाजी,0
359086,106033,सिताखण्ड,n,n-----m--a,,,,/si.t̪ɑː.ˈkʰəɳ.ɖə/,सिता-खण्ड,0
359087,105983,सिताख्य,n,n-----n--a,,,,/si.t̪ɑːkʰ.jə/,सिताख्य,0
359088,105984,सिताख्या,n,n-----f--ā,,,,/si.t̪ɑːkʰ.jɑː/,सिताख्या,0
359089,106009,सितालक,n,n-----m--a,,,,/si.t̪ɑː.lə.kə/,सितालक,0
359090,106010,सितालर्क,n,n-----m--a,,,,/si.t̪ɑː.ˈləɹ.kə/,सितालर्क,0
359091,106037,सितालता,n,n-----f--ā,,,,/si.t̪ɑː.lə.t̪ɑː/,सिता-लता,0
359092,106011,सितालि,a,ap----a--i,,,,/si.t̪ɑː.li/,सितालि,0
359093,,सितालिकटभी,n,n-----f--ī,,,,/si.t̪ɑː.li.kə.ʈə.bʱiː/,सितालि-कटभी,0
359094,,सितालिका,n,n-----f--ā,,,,/si.t̪ɑː.li.kɑː/,सितालिका,0
359095,106002,सिताम्बर,a,ap----a--a,,ap----f--ā=>ा,,/si.t̪ɑːm.bə.ɹə/,सिताम्बर,0
359096,106003,सिताम्बर,n,n-----m--a,,,,/si.t̪ɑːm.bə.ɹə/,सिताम्बर,0
359097,,सिताम्भोज,n,n-----n--a,,,,/si.t̪ɑːm.bʱoː.d͡ʑə/,सिताम्भोज,0
359098,106004,सिताम्बुज,n,n-----n--a,,,,/si.t̪ɑːm.bu.d͡ʑə/,सिताम्बुज,0
