23657,,,
100038,226324,178953,,,
100039,356754,174250,,,
100040,480024,177117,,,
100041,498284,173727,,,
100042,498284,177938,,,
100043,329281,126982,,,
100044,329281,132144,,,
100045,373755,187626,,,
100046,373755,191520,,,
100047,496779,177263,,,
100048,496779,175725,,,
100049,291820,145714,,,
100050,357105,106982,,,
100051,248927,195220,,,
100052,248929,227260,,,
100053,396456,175873,,,
100054,396456,229062,,,
100055,496780,170743,,,
100056,496780,175329,,,
100057,496780,176158,,,
100058,379222,235100,,,
100059,305381,162641,,,
100060,211600,144939,,,
100061,211556,145033,,,
100062,480026,178998,,,
100063,480026,179269,,,
100064,480026,179383,,,
100065,480026,179005,,,
100066,480026,179210,,,
100067,480026,169685,,,
100068,480026,169678,,,
100069,251986,120913,,,
100070,251986,121062,,,
100071,251983,226443,,,
100072,400260,190238,,,
100073,413256,176781,,,
100074,413256,176722,,,
100075,413256,176746,,,
100076,464420,199514,,,
100077,496781,173281,,,
100078,496781,173288,,,
100079,326296,182634,,,
100080,326296,182613,,,
100081,376565,213843,,,
100082,480028,175521,,,
100083,278582,112864,,,
100084,325582,170737,,,
100085,325582,169888,,,
100086,348664,187134,,,
100087,422280,189620,,,
100088,382190,177961,,,
100089,283691,186766,,,
100090,301875,192474,,,
100091,301877,112901,,,
100092,301877,145714,,,
100093,301877,215694,,,
100094,216215,187814,,,
100095,216215,188349,,,
100096,421392,129758,,,
100097,229667,185426,,,
100098,229667,187186,,,
100099,229667,191448,,,
100100,480030,106644,,,
100101,215952,186477,,,
100102,215952,194691,,,
100103,380755,136995,,,
100104,380755,136980,,,
100105,380755,136987,,,
100106,380157,177945,,,
100107,212197,190289,,,
100108,212197,191443,,,
100109,325941,199806,,,
100110,325941,200521,,,
100111,224669,181443,,,
100112,224669,191822,,,
100113,350370,194633,,,
100114,350370,189877,,,
100115,320744,189877,,,
100116,415979,127160,,,
100117,415979,168559,,,
100118,382850,108250,,,
100119,318819,145135,,,
100120,321321,188604,,,
100121,240325,162753,,,
100122,240325,167743,,,
100123,480033,213843,,,
100124,496782,170922,,,
100125,496782,181390,,,
100126,303070,175030,,,
100127,333698,195897,,,
100128,333698,189876,,,
100129,333698,184182,,,
100130,307492,181469,,,
100131,307492,192836,,,
100132,307030,178750,,,
100133,307030,177986,,,
100134,286382,144710,,,
100135,286382,149051,,,
100136,224448,184289,,,
100137,378432,193174,,,
100138,378432,187701,,,
100139,378432,231710,,,
100140,303016,112948,,,
100141,261673,112948,,,
100142,375537,183698,,,
100143,375537,193060,,,
100144,375537,188678,,,
100145,375537,182737,,,
100146,375537,188367,,,
100147,207495,184636,,,
100148,207495,182153,,,
100149,207495,184640,,,
100150,480035,176224,,,
100151,212910,125567,,,
100152,238650,108310,,,
100153,238650,104942,,,
100154,238650,104616,,,
100155,401846,173626,,,
100156,401846,176878,,,
100157,480036,173231,,,
100158,480036,179914,,,
100159,386704,149002,,,
100160,337911,183674,,,
100161,253974,187626,,,
100162,229691,173451,,,
100163,229691,173419,,,
100164,215821,188890,,,
100165,215821,195700,,,
100166,480039,169655,,,
100167,307180,175170,,,
100168,307180,171808,,,
100169,387322,108422,,,
100170,283886,147463,,,
100171,412995,190917,,,
100172,384703,175015,,,
100173,384703,178072,,,
100174,229662,191435,,,
100175,299373,194950,,,
100176,380861,185947,,,
100177,217949,187063,,,
100178,217946,145136,,,
100179,256549,181500,,,
100180,223674,183489,,,
100181,313023,186134,,,
100182,247455,145033,,,
100183,415172,181000,,,
100184,415172,171690,,,
100185,415172,170417,,,
100186,415172,173727,,,
100187,412452,103767,,,
100188,394843,148205,,,
100189,294804,188974,,,
100190,294804,183541,,,
100191,294804,193046,,,
100192,294801,214274,,,
100193,366052,145355,,,
100194,351269,111138,,,
100195,294228,177949,,,
100196,294228,176249,,,
100197,294228,170876,,,
100198,294228,178027,,,
100199,294228,169475,,,
100200,210326,189998,,,
100201,480042,171688,,,
100202,496784,181381,,,
100203,496784,181387,,,
100204,388908,142170,,,
100205,414226,174332,,,
100206,350266,199609,,,
100207,398295,171690,,,
100208,398295,169933,,,
100209,398295,170685,,,
100210,398295,176847,,,
100211,398295,175329,,,
100212,247349,145033,,,
100213,247349,145718,,,
100214,270954,228698,,,
100215,351202,153100,,,
100216,317336,137668,,,
100217,317336,165504,,,
100218,347680,173071,,,
100219,347680,173352,,,
100220,347680,173347,,,
100221,312507,160964,,,
100222,369246,128380,,,
100223,480043,175065,,,
100224,353872,127201,,,
100225,353872,127247,,,
100226,411734,131180,,,
100227,411734,138083,,,
100228,333077,189860,,,
100229,496785,229167,,,
100230,496785,170746,,,
100231,496785,175725,,,
100232,496785,176248,,,
100233,496785,230389,,,
100234,496785,175894,,,
100235,496785,175337,,,
100236,456541,170272,,,
100237,480047,183810,,,
100238,215925,183810,,,
100239,222931,177344,,,
100240,223124,170272,,,
100241,223124,179772,,,
100242,223124,178420,,,
100243,223124,171274,,,
100244,223124,169698,,,
100245,383959,176115,,,
100246,383959,179365,,,
100247,401914,169679,,,
100248,401914,180338,,,
100249,401914,178103,,,
100250,263232,144679,,,
100251,383659,178347,,,
100252,383659,177674,,,
100253,364498,190830,,,
100254,364498,190006,,,
100255,364498,187934,,,
100256,364492,153857,,,
100257,364492,215295,,,
100258,364492,228895,,,
100259,364492,234477,,,
100260,364622,191807,,,
100261,364622,182541,,,
100262,210983,187463,,,
100263,480050,126350,,,
100264,237611,170751,,,
100265,237611,170746,,,
100266,237611,170780,,,
100267,422612,193518,,,
100268,480052,170993,,,
100269,480052,171143,,,
100270,480052,170994,,,
100271,480054,212394,,,
100272,392915,212394,,,
100273,320661,214123,,,
100274,275324,139671,,,
100275,355294,227985,,,
100276,355293,228041,,,
100277,355293,226255,,,
100278,355293,104821,,,
100279,429356,159845,,,
100280,325190,189332,,,
100281,275383,214949,,,
100282,210041,212226,,,
100283,480059,212226,,,
100284,480060,212226,,,
100285,394202,192258,,,
100286,394202,191175,,,
100287,394202,192257,,,
100288,394202,193501,,,
100289,252206,158878,,,
100290,246195,158876,,,
100291,246205,158876,,,
