237503,237493
995551,/,237493,237503
995552,\,237506,237493
995553,/,237493,237506
995554,\,237505,237493
995555,/,237493,237505
995556,\,237538,237493
995557,/,237493,237538
995558,\,237540,237493
995559,/,237493,237540
995560,\,237541,237493
995561,/,237493,237541
995562,\,237539,237493
995563,/,237493,237539
995564,\,237547,237493
995565,/,237493,237547
995566,\,237545,237493
995567,/,237493,237545
995568,\,237546,237493
995569,/,237493,237546
995570,\,237548,237493
995571,/,237493,237548
995572,\,237542,237493
995573,/,237493,237542
995574,\,237543,237493
995575,/,237493,237543
995576,\,237544,237493
995577,/,237493,237544
995578,\,237495,237493
995579,/,237493,237495
995580,\,237496,237493
995581,/,237493,237496
995582,\,237497,237493
995583,/,237493,237497
995584,\,237534,237493
995585,/,237493,237534
995586,\,237532,237493
995587,/,237493,237532
995588,\,237536,237493
995589,/,237493,237536
995590,\,237535,237493
995591,/,237493,237535
995592,\,237569,237493
995593,/,237493,237569
995594,\,237551,237493
995595,/,237493,237551
995596,\,237549,237493
995597,/,237493,237549
995598,\,237550,237493
995599,/,237493,237550
995600,\,237565,237493
995601,/,237493,237565
995602,\,237564,237493
995603,/,237493,237564
995604,\,237561,237493
995605,/,237493,237561
995606,\,237567,237493
995607,/,237493,237567
995608,\,237568,237493
995609,/,237493,237568
995610,\,237566,237493
995611,/,237493,237566
995612,\,237570,237493
995613,/,237493,237570
995614,\,237556,237493
995615,/,237493,237556
995616,\,237555,237493
995617,/,237493,237555
995618,\,237558,237493
995619,/,237493,237558
995620,\,237557,237493
995621,/,237493,237557
995622,\,237510,237493
995623,/,237493,237510
995624,\,237584,237493
995625,/,237493,237584
995626,\,237583,237493
995627,/,237493,237583
995628,\,237588,237493
995629,/,237493,237588
995630,\,237587,237493
995631,/,237493,237587
995632,\,237585,237493
995633,/,237493,237585
995634,\,237586,237493
995635,/,237493,237586
995636,\,237592,237493
995637,/,237493,237592
995638,\,237593,237493
995639,/,237493,237593
995640,\,237594,237493
995641,/,237493,237594
995642,\,237595,237493
995643,/,237493,237595
995644,\,237596,237493
995645,/,237493,237596
995646,\,237591,237493
995647,/,237493,237591
995648,\,237575,237493
