497953,219469,द्युतय्,v,v----d--0-,,,,/d̪.ju.t̪əj/,,0
497965,220602,ध्रुवस्,n,n-----n-sa,,,,/d̪.hɹu.ʋəs/,,0
497966,220945,अलर्,v,v----a----,,,,/ə.ləɹ/,,0
497967,220954,शश्वती,n,n-----f--ī,,,,/ɕəɕʋət̪iː/,,0
497968,220996,अर्वाक,n,n-----n--a,,,,/əɹ.ʋɑː.kə/,,0
497969,221119,अपावृज्,v,v----a--7- v----d--7-,,,,/ə.pɑː.ʋɹ̩d͡ʑ/,,0
497970,221141,आमुरि,n,n-----m--i,,,,/ɑː.mu.ɹi/,,0
497971,218836,दूरकम्,r,rp--------,,,,/d̪uː.ɹə.kəm/,,0
497972,219316,नध्,n,n-----f--c,,,,/nəd̪h/,,0
497973,218857,तुवीरवत्,a,ap----a--c,,,,/t̪u.ʋiː.ɹə.ʋət̪/,,0
497974,219160,चर्चर्,v,v----d----,,,,/ˈt͡ɕəɹ.t͡ɕəɹ/,,0
497975,219209,द्रवय्,v,v----d--0-,,,,/d̪.ɹə.ʋəj/,,0
497976,131439,शाल्मली,n,n-----f--ī,,,,/ɕɑːl.mə.liː/,शाल्मली,0
497977,,वही,n,n-----f--ī,,,,/ʋə.hiː/,वःई,0
497978,,उत्पलिनि,n,n-----f--i,,,,/t̪.pə.li.ni/,उत्पलिनि,0
497979,,शतबलाक्ष,n,n-----m--a,,,,/ɕə.t̪ə.bə.lɑːk.ʂə/,शतबलाक्ष,0
497980,59658,आर्यावर्त,n,n-----m--a,,,,/ɑː.ɹjɑː.ˈʋəɹ.t̪ə/,आर्यावर्त,0
497981,39042,ऋषि,n,n-----m--i,,,,/ɹ̩.ʂi/,ऋषि,0
497982,,विश्वेदेवास्,n,n-p---m--ā,,,,/ʋiɕʋeːd̪eːʋɑːs/,विश्वेदेवास्,0
497983,,मन्त्रवीर्य,n,n-----n--a,,,,/mən.t̪ɹə.ʋiːɹ.jə/,मन्त्रवीर्य,0
497984,,वेदारम्भ,n,n-----m--a,,,,/ʋeː.d̪ɑː.ɹəmb.hə/,वेदारम्ब्ःअ,0
497985,,आश्लेस्ह,n,n-----n--a,,,,/ɑːɕ.leːs.hə/,आश्लेस्ःअ,0
497986,,मयूरासन,n,n-----n--a,,,,/mə.juː.ɹɑː.sə.nə/,मयूरासन,0
497987,,आनन्दशक्ति,n,n-----f--i,,,,/ɑː.nən.d̪ə.ˈɕək.t̪i/,आनन्दशक्ति,0
497988,,इन्द्रियजय,n,n-----m--a,,,,/n.d̪ɹi.jə.d͡ʑə.jə/,इन्द्रियजय,0
497989,172551,कर्णवेधिनी,n,n-----f--ī,,,,/ˈkəɹ.ɳə.ʋeːd̪.hi.niː/,कर्णवेद्ःइनी,0
497990,,मालिनीविजयतन्त्र,n,n-----n--a,,,,/mɑː.li.niː.ʋi.d͡ʑə.jə.t̪ən.t̪ɹə/,मालिनीविजयतन्त्र,0
497991,15214,पञ्छिहिल,n,n-----m--a,,,,/pəɲ.t͡ɕʰi.hi.lə/,पञ्छिःइल,0
497992,25309,भूतसर्मन्,n,n-----m--n,,,,/b.huː.t̪ə.ˈsəɹ.mən/,ब्ःऊतसर्मन्,0
497993,26412,भ्रातृगन्धिसिंह,n,n-----m--a,,,,/b.hɹɑː.t̪ɹ̩.gənd̪.hi.ˈsĩ.hə/,ब्ःरातृगन्द्ःइसिंःअ,0
497994,26615,मङ्क्षुउ,n,n-----m--u,,,,/məŋk.ʂuu/,मङ्क्षुउ,0
497995,26885,मथर,n,n-----m--a,,,,/ˈmət̪.hə.ɹə/,मत्ःअर,0
497996,28890,नृमन्त्,n,n-----m--c,,,,/nɹ̩.mənt̪/,नृमन्त्,0
497997,33940,निःसङ्गअ,n,n-----m--a,,,,/ˈniḥ.səŋ.gəə/,निḥसङ्गअ,0
497998,40903,श्रुमन्त्,n,n-----m--c,,,,/ɕɹumənt̪/,श्रुमन्त्,0
497999,42316,संवदक,n,n-----m--a,,,,/ˈsə̃.ʋə.d̪ə.kə/,संवदक,0
498000,67233,लोष्टाकिह,n,n-----m--a,,,,/loːʂ.ʈɑː.ki.hə/,लोष्टाकिःअ,0
498001,67389,लोहितक्ष,n,n-----m--a,,,,/loː.hi.ˈt̪ək.ʂə/,लोःइतक्ष,0
498002,68215,वदभिकार,n,n-----m--a,,,,/ʋə.ˈd̪əb.hi.kɑː.ɹə/,वदब्ःइकार,0
498003,68435,वध्र्यस्व,n,n-----m--a,,,,/ˈʋəd̪hɹjəs.ʋə/,वद्ःर्यस्व,0
498004,71133,राष्ट्रकुट,n,n-----m--a,,,,/ɹɑːʂ.ʈɹə.ku.ʈə/,राष्ट्रकुट,0
498005,75856,वातवन्त्,n,n-----m--c,,,,/ʋɑː.t̪ə.ʋənt̪/,वातवन्त्,0
498006,75914,वातावन्त्,n,n-----m--c,,,,/ʋɑː.t̪ɑː.ʋənt̪/,वातावन्त्,0
498007,78486,माणियादित्य,n,n-----m--a,,,,/mɑː.ɳi.jɑː.ˈd̪it̪.jə/,माणियादित्य,0
498008,83375,तेजःपाल,n,n-----m--a,,,,/t̪eː.ˈd͡ʑəḥ.pɑː.lə/,तेजḥपाल,0
498009,83380,तेजःसेन,n,n-----m--a,,,,/t̪eː.ˈd͡ʑəḥ.seː.nə/,तेजḥसेन,0
498010,88010,जरमान,n,n-----m--a,,,,/d͡ʑə.ɹə.mɑː.nə/,जरमान,0
498011,89146,जिह्वाव,n,n-----m--a,,,,/ˈd͡ʑih.ʋɑː.ʋə/,जिःवाव,0
498012,91900,धरणिगोनीग,n,n-----m--a,,,,/d̪.hə.ɹə.ɳi.goː.niː.gə/,द्ःअरणिगोनीग,0
498013,94706,पिङ्गलवत्सजीव,n,n-----m--a,,,,/piŋ.gə.lə.ˈʋət̪.sə.d͡ʑiː.ʋə/,पिङ्गलवत्सजीव,0
498014,107620,सुधावन्त्,n,n-----m--c,,,,/ˈsud̪.hɑː.ʋənt̪/,सुद्ःआवन्त्,0
498015,110179,हिम्पतिवस्मन्,n,n-----m--n,,,,/him.pə.t̪i.ˈʋəs.mən/,ःइम्पतिवस्मन्,0
498016,110183,ह्राधर,n,n-----m--a,,,,/h.ɹɑːd̪.hə.ɹə/,ःराद्ःअर,0
498017,111357,सहिल,n,n-----m--a,,,,/sə.hi.lə/,सःइल,0
498018,111618,सहस्रयुस्,n,n-----m-su,,,,/sə.ˈhəs.ɹə.jus/,सःअस्रयुस्,0
498019,113271,सलेन्द्रराज,n,n-----m--a,,,,/sə.leːn.d̪ɹə.ɹɑː.d͡ʑə/,सलेन्द्रराज,0
498020,125531,गौरिमन्त्,n,n-----m--c,,,,/ˈgəौ.ɹi.mənt̪/,गौरिमन्त्,0
498021,125896,शुनःशेपसख,n,n-----m--a,,,,/ɕu.nə.ḥɕeː.pə.ˈsək.hə/,शुनḥशेपसक्ःअ,0
498022,128065,शलावन्त्,n,n-----m--c,,,,/ɕə.lɑː.ʋənt̪/,शलावन्त्,0
498023,133034,मित्रभु,n,n-----m--u,,,,/ˈmit̪.ˈɹəb.hu/,मित्रब्ःउ,0
498024,136997,शवरवर्मन्,n,n-----m--n,,,,/ɕə.ʋə.ɹə.ˈʋəɹ.mən/,शवरवर्मन्,0
498025,141529,वीर्याभद्र,n,n-----m--a,,,,/ʋiːɹ.jɑːb.ˈhəd̪.ɹə/,वीर्याब्ःअद्र,0
498026,141541,वीर्यासेन,n,n-----m--a,,,,/ʋiːɹ.jɑː.seː.nə/,वीर्यासेन,0
498027,144172,पुलिमन्त्,n,n-----m--c,,,,/pu.li.mənt̪/,पुलिमन्त्,0
498028,145756,दयाशमकर,n,n-----m--a,,,,/d̪ə.jɑː.ɕə.mə.kə.ɹə/,दयाशमकर,0
498029,148066,बाहुवन्त्,n,n-----m--c,,,,/bɑː.hu.ʋənt̪/,बाःउवन्त्,0
498030,148323,त्सक,n,n-----m--a,,,,/t̪.sə.kə/,त्सक,0
498031,161154,घोषवन्त्,n,n-----m--c,,,,/gʰoː.ʂə.ʋənt̪/,घोषवन्त्,0
498032,16338,परनन्द,n,n-----m--a,,,,/pə.ɹə.nən.d̪ə/,परनन्द,0
498033,32032,आमोघाचार्य,n,n-----m--a,,,,/ɑː.moː.gʰɑː.t͡ɕɑːɹ.jə/,आमोघाचार्य,0
498034,70166,नाथनारायण,n,n-----m--a,,,,/nɑːt̪.hə.nɑː.ɹɑː.jə.ɳə/,नात्ःअनारायण,0
498035,70738,राधाराज,n,n-----m--a,,,,/ɹɑːd̪.hɑː.ɹɑː.d͡ʑə/,राद्ःआराज,0
498036,71481,रुचिराज,n,n-----m--a,,,,/ɹu.t͡ɕi.ɹɑː.d͡ʑə/,रुचिराज,0
498037,86033,दुलारभट्टचार्य,n,n-----m--a,,,,/d̪u.lɑː.ˈɹəb.ˈhəʈ.ʈə.t͡ɕɑːɹ.jə/,दुलारब्ःअट्टचार्य,0
498038,106080,सिद्धनगार्जुन,n,n-----m--a,,,,/ˈsid̪.d̪hə.nə.gɑːɹ.d͡ʑu.nə/,सिद्द्ःअनगार्जुन,0
498039,108471,सुयज्न,n,n-----m--a,,,,/su.ˈjəd͡ʑ.nə/,सुयज्न,0
498040,126771,शेषशारगधर,n,n-----m--a,,,,/ɕeː.ʂə.ɕɑː.ɹə.ˈgəd̪.hə.ɹə/,शेषशारगद्ःअर,0
498041,,शालीहोत्रमुनी,n,n-----m--ī,,,,/ɕɑː.liː.hoːt̪.ɹə.mu.niː/,शालीःओत्रमुनी,0
498042,137228,मेघचन्द्रशीष्य,n,n-----m--a,,,,/meː.gʰə.t͡ɕən.d̪ɹə.ɕiːʂ.jə/,मेघचन्द्रशीष्य,0
498043,148762,बैजवापयन,n,n-----m--a,,,,/bɑːi.d͡ʑə.ʋɑː.pə.jə.nə/,बैजवापयन,0
498044,149718,ब्रह्मेश्विर,n,n-----m--a,,,,/bɹəhmeːɕʋiɹə/,ब्रःमेश्विर,0
498045,161897,चतुःशिख,n,n-----m--a,,,,/t͡ɕə.t̪u.ˈḥɕik.hə/,चतुḥशिक्ःअ,0
498046,,नभ्कानन,n,n-p---m--a,,,,/ˈnəbh.kɑː.nə.nə/,नब्ःकानन,0
498047,63359,इतिक,n,n-----m--a,,,,/.t̪i.kə/,इतिक,0
498048,,माडव्य,n,n-p---m--a,,,,/mɑː.ˈɖəʋ.jə/,माडव्य,0
498237,204733,रेतय्,v,v----a--n-,,,,/ɹeː.t̪əj/,रेतय्,0
498049,,दिप्ताक्ष,n,n-p---m--a,,,,/ˈd̪ip.t̪ɑːk.ʂə/,दिप्ताक्ष,0
498050,85011,दिर्घास्य,n,n-----m--a,,,,/ˈd̪iɹ.gʰɑːs.jə/,दिर्घास्य,0
498051,,दण्डकुल,n,n-p---m--a,,,,/ˈd̪əɳ.ɖə.ku.lə/,दण्डकुल,0
498052,,"बाल्हीक,",n,n-p---m--a,,,,"/bɑːl.hiː.kə,/","बाल्ःईक,",0
498053,6956,अतिभूर,n,n-----m--a,,,,/ə.ˈt̪ib.huː.ɹə/,अतिब्ःऊर,0
498054,50084,भिःखराज,n,n-----m--a,,,,/b.ˈhiḥk.hə.ɹɑː.d͡ʑə/,ब्ःइḥक्ःअराज,0
498055,50444,भुक,n,n-----m--a,,,,/b.hu.kə/,ब्ःउक,0
498056,59344,आरद्वन्त्,n,n-----m--c,,,,/ɑː.ˈɹəd̪.ʋənt̪/,आरद्वन्त्,0
498057,70187,नाथपाल,n,n-----m--a,,,,/nɑːt̪.hə.pɑː.lə/,नात्ःअपाल,0
498058,75079,वल्लाभेश्वर,n,n-----m--a,,,,/ʋəllɑːbheːɕʋəɹə/,वल्लाब्ःएश्वर,0
498059,101832,सौरङ्ग,n,n-----m--a,,,,/ˈsəौ.ɹəŋ.gə/,सौरङ्ग,0
498060,141399,वीरविईक्रम,n,n-----m--a,,,,/ʋiː.ɹə.ˈʋiiː.kɹə.mə/,वीरविईक्रम,0
498061,143941,पुरीमन्त्,n,n-----m--c,,,,/pu.ɹiː.mənt̪/,पुरीमन्त्,0
498062,147297,बहुलबहुलाश्व,n,n-----m--a,,,,/bəhuləbəhulɑːɕʋə/,बःउलबःउलाश्व,0
498063,2603,करीषिनी,n,n-----f--ī,,,,/kə.ɹiː.ʂi.niː/,करीषिनी,0
498064,33182,नागेन्द्री,n,n-----f--ī,,,,/nɑː.geːn.d̪ɹiː/,नागेन्द्री,0
498065,43003,ध्र्तवती,n,n-----f--ī,,,,/d̪hɹt̪ə.ʋə.t̪iː/,द्ःर्तवती,0
498066,59663,आर्यका,n,n-----f--ā,,,,/ɑː.ɹjə.kɑː/,आर्यका,0
498067,132985,मिचिला,n,n-----f--ā,,,,/mi.t͡ɕi.lɑː/,मिचिला,0
498068,140956,प्रभावी,n,n-----f--ī,,,,/p.ˈɹəb.hɑː.ʋiː/,प्रब्ःआवी,0
498069,141526,वीनाहा,n,n-----f--ā,,,,/ʋiː.nɑː.hɑː/,वीनाःआ,0
498070,143749,पुनःपुना,n,n-----f--ā,,,,/pu.ˈnəḥ.pu.nɑː/,पुनḥपुना,0
498071,2125,कमलयुध,n,n-----m--a,,,,/kə.mə.lə.ˈjud̪.hə/,कमलयुद्ःअ,0
498072,141531,वीर्यामित्र,n,n-----m--a,,,,/ʋiːɹ.jɑː.ˈmit̪.ɹə/,वीर्यामित्र,0
498073,28725,नीलवन्त्,n,n-----m--c,,,,/niː.lə.ʋənt̪/,नीलवन्त्,0
498074,41663,स्वेतोदर,n,n-----m--a,,,,/s.ʋeː.t̪oː.d̪ə.ɹə/,स्वेतोदर,0
498075,77904,महाहिमवन्त्,n,n-----m--c,,,,/mə.hɑː.hi.mə.ʋənt̪/,मःआःइमवन्त्,0
498076,106161,सिद्धेचल,n,n-----m--a,,,,/ˈsid̪.d̪heː.t͡ɕə.lə/,सिद्द्ःएचल,0
498077,106657,सुकङ्कवन्त्,n,n-----m--c,,,,/su.kəŋ.kə.ʋənt̪/,सुकङ्कवन्त्,0
498078,111566,सहस्रस्रुति,n,n-----m--i,,,,/sə.ˈhəs.ˈɹəs.ɹu.t̪i/,सःअस्रस्रुति,0
498079,116318,शक्तिमन्त्,n,n-----m--c,,,,/ˈɕək.t̪i.mənt̪/,शक्तिमन्त्,0
498080,134205,क्रौञ्चवन्त्,n,n-----m--c,,,,/k.ˈɹəौɲ.t͡ɕə.ʋənt̪/,क्रौञ्चवन्त्,0
498081,137766,मेघमल,n,n-----m--a,,,,/meː.gʰə.mə.lə/,मेघमल,0
498082,141994,वृषवन्त्,n,n-----m--c,,,,/ʋɹ̩.ʂə.ʋənt̪/,वृषवन्त्,0
498083,2946,कुवलयदित्य,n,n-----m--a,,,,/ku.ʋə.lə.jə.ˈd̪it̪.jə/,कुवलयदित्य,0
498084,5955,अग्रतिर्थ,n,n-----m--a,,,,/ə.gɹə.ˈt̪iɹt̪.hə/,अग्रतिर्त्ःअ,0
498085,74173,यशःपाल,n,n-----m--a,,,,/jə.ˈɕəḥ.pɑː.lə/,यशḥपाल,0
498086,82265,तिमिंगील,n,n-----m--a,,,,/t̪i.miŋ.giː.lə/,तिमिंगील,0
498087,100807,दण्डवीर्व,n,n-----m--a,,,,/ˈd̪əɳ.ɖə.ʋiːɹ.ʋə/,दण्डवीर्व,0
498088,124013,गुरुक्षोप,n,n-----m--a,,,,/gu.ˈɹuk.ʂoː.pə/,गुरुक्षोप,0
498089,134351,क्षत्रान्जस्,n,n-----m-sa,,,,/k.ˈʂət̪.ɹɑːn.d͡ʑəs/,क्षत्रान्जस्,0
498090,145428,पुष्टिमन्त्,n,n-----m--c,,,,/ˈpuʂ.ʈi.mənt̪/,पुष्टिमन्त्,0
498091,145616,पुर्णोत्सङ्ग,n,n-----m--a,,,,/ˈpuɹ.ɳoːt̪.səŋ.gə/,पुर्णोत्सङ्ग,0
498092,149872,पृथुमन्त्,n,n-----m--c,,,,/ˈpɹ̩t̪.hu.mənt̪/,पृत्ःउमन्त्,0
498093,16117,पयःसामन्,n,n-----n--n,,,,/pə.ˈjəḥ.sɑː.mən/,पयḥसामन्,0
498094,56946,उद्वन्शीयोत्तर,n,n-----n--a,,,,/d̪.ʋə.nɕiː.joːt̪.t̪ə.ɹə/,उद्वन्शीयोत्तर,0
498095,79812,रैवतिकत्य,n,n-----n--a,,,,/ɹɑːi.ʋə.t̪i.ˈkət̪.jə/,रैवतिकत्य,0
498096,91528,द्व्याक्षर,n,n-----n--a,,,,/d̪.ʋjɑːk.ʂə.ɹə/,द्व्याक्षर,0
498097,95303,ज्योतिःसामन्,n,n-----n--n,,,,/d͡ʑ.joː.ˈt̪iḥ.sɑː.mən/,ज्योतिḥसामन्,0
498098,100276,त्रैशङ्कवशोक,n,n-----n--a,,,,/t̪.ɹɑː.iɕəŋ.kə.ʋə.ɕoː.kə/,त्रैशङ्कवशोक,0
498099,119774,स्वःसामन्,n,n-----n--n,,,,/s.ˈʋəḥ.sɑː.mən/,स्वḥसामन्,0
498100,,श्येनबृहन्त्,n,n-----n--c,,,,/ɕjeːnəbɹ̩hənt̪/,श्येनबृःअन्त्,0
498101,150386,पौरुमी￟ह,n,n-----n--a,,,,/ˈpəौ.ɹu.miː￟.hə/,पौरुमी￟ःअ,0
498102,155468,प्रयस्वन्त्,n,n-----n--c,,,,/p.ɹə.ˈjəs.ʋənt̪/,प्रयस्वन्त्,0
498103,87714,जम्बिरनगर,n,n-----n--a,,,,/d͡ʑəm.bi.ɹə.nə.gə.ɹə/,जम्बिरनगर,0
498104,26887,मठोसिलोठिका,n,n-----f--ā,,,,/ˈməʈ.hoː.si.loːʈ.hi.kɑː/,मट्ःओसिलोट्ःइका,0
498105,44065,नभःसेना,n,n-----f--ā,,,,/ˈnəb.ˈhəḥ.seː.nɑː/,नब्ःअḥसेना,0
498106,85042,दुःशीला,n,n-----f--ā,,,,/d̪u.ḥɕiː.lɑː/,दुḥशीला,0
498107,87845,जयलक्ष्मि,n,n-----f--i,,,,/d͡ʑə.jə.ˈləkʂ.mi/,जयलक्ष्मि,0
498108,94377,पार्षिका,n,n-----f--ā,,,,/pɑːɹ.ʂi.kɑː/,पार्षिका,0
498109,103246,स्थूलबाहू,n,n-----f--ū,,,,/st̪.huː.lə.bɑː.huː/,स्त्ःऊलबाःऊ,0
498110,144922,पूनदेवी,n,n-----f--ī,,,,/puː.nə.d̪eː.ʋiː/,पूनदेवी,0
498111,145566,पूरा,n,n-----f--ā,,,,/puː.ɹɑː/,पूरा,0
498112,4896,कोटिलिङ्ग्ङ्गीश्वर,n,n-----n--a,,,,/koːʈiliŋgŋgiːɕʋəɹə/,कोटिलिङ्ग्ङ्गीश्वर,0
498113,13927,कामाकुय,n,n-----n--a,,,,/kɑː.mɑː.ku.jə/,कामाकुय,0
498114,27031,मणिस्वरतीर्थ,n,n-----n--a,,,,/mə.ˈɳis.ʋə.ɹə.t̪iːɹt̪.hə/,मणिस्वरतीर्त्ःअ,0
498115,42457,धातकिकितीर्थ,n,n-----n--a,,,,/d̪.hɑː.t̪ə.ki.ki.t̪iːɹt̪.hə/,द्ःआतकिकितीर्त्ःअ,0
498116,49780,भार्गलेस्वरतीर्थ,n,n-----n--a,,,,/b.hɑːɹ.gə.leːs.ʋə.ɹə.t̪iːɹt̪.hə/,ब्ःआर्गलेस्वरतीर्त्ःअ,0
498117,87364,जटासंकर,n,n-----n--a,,,,/d͡ʑə.ʈɑː.səŋ.kə.ɹə/,जटासंकर,0
498118,87742,जमदग्नितिर्थ,n,n-----n--a,,,,/d͡ʑə.mə.ˈd̪əg.ni.ˈt̪iɹt̪.hə/,जमदग्नितिर्त्ःअ,0
498119,111876,सागरेवरतीर्थ,n,n-----n--a,,,,/sɑː.gə.ɹeː.ʋə.ɹə.t̪iːɹt̪.hə/,सागरेवरतीर्त्ःअ,0
498120,24592,कुमुददि,n,n-----m--i,,,,/ku.mu.d̪ə.d̪i/,कुमुददि,0
498121,104217,ससिद्धाचार्य,n,n-----m--a,,,,/sə.ˈsid̪.d̪hɑː.t͡ɕɑːɹ.jə/,ससिद्द्ःआचार्य,0
498122,33801,नावप्रभ्रांशन,n,n-----n--a,,,,/nɑː.ˈʋəp.ˈɹəb.hɹɑː.̃ɕə.nə/,नावप्रब्ःरांशन,0
498123,70784,राम्रामस्या,n,n-----f--ā,,,,/ɹɑːm.ɹɑː.ˈməs.jɑː/,राम्रामस्या,0
