,घनी-कृ,0
256453,,घनीकृत,a,ap----a--a,,,,/gʰə.niː.kɹ̩.t̪ə/,घनी-कृत,0
256455,,घर्,v,v----a--0-,,,,/gʰəɹ/,घर्,0
256456,,घरणी,n,n-----f--ī,,,,/gʰə.ɹə.ɳiː/,घरणी,0
256457,156705,घरट्ट,n,n-----m--a,,,,/gʰə.ˈɹəʈ.ʈə/,घरट्ट,0
256458,,घरट्टक,n,n-----m--a,,,,/gʰə.ˈɹəʈ.ʈə.kə/,घरट्टक,0
256459,,घरट्टिका,n,n-----f--ā,,,,/gʰə.ˈɹəʈ.ʈi.kɑː/,घरट्टिका,0
256460,,घर्ब्,v,v----a--1-,,,,/gʰəɹb/,घर्ब्,0
256461,,घर्गरक,n,n-----m--a,,,,/ˈgʰəɹ.gə.ɹə.kə/,घर्गरक,0
256462,161111,घर्घर,n,n-----m--a,,,,/ˈgʰəɹ.gʰə.ɹə/,घर्घर,0
256470,161110,घर्घर,a,ap----a--a,,,,/ˈgʰəɹ.gʰə.ɹə/,घर्घर,0
256472,,घर्घरध्वनि,n,n-----m--i,,,,/ˈgʰəɹ.gʰə.ˈɹəd̪ʰ.ʋə.ni/,घर्घर-ध्वनि,0
256473,161115,घर्घरक,n,n-----m--a,,,,/ˈgʰəɹ.gʰə.ɹə.kə/,घर्घरक,0
256474,161116,घर्घरिका,n,n-----f--ā,,,,/ˈgʰəɹ.gʰə.ɹi.kɑː/,घर्घरिका,0
256480,156713,घर्घरित,n,n-----n--a,,,,/ˈgʰəɹ.gʰə.ɹi.t̪ə/,घर्घरित,0
256481,156714,घर्घर्य,n,n-----n--a,,,,/ˈgʰəɹ.ˈgʰəɹ.jə/,घर्घर्य,0
256482,161114,घर्घरा,n,n-----f--ā,,,,/ˈgʰəɹ.gʰə.ɹɑː/,घर्घरा,0
256484,156712,घर्घरारव,n,n-----m--a,,,,/ˈgʰəɹ.gʰə.ɹɑː.ɹə.ʋə/,घर्घरा-रव,0
256485,161113,घर्घरी,n,n-----f--ī,,,,/ˈgʰəɹ.gʰə.ɹiː/,घर्घरी,0
256486,,घर्घरी,n,n--------ī,,,n-----f--ā=घर्घरीआ n-----f--ī=घर्घरीई,/ˈgʰəɹ.gʰə.ɹiː/,घर्घरी,0
256487,156709,घर्घट,n,n-----m--a,,,,/ˈgʰəɹ.gʰə.ʈə/,घर्घट,0
256488,,घर्घुर्घा,n,n-----f--ā,,,,/ˈgʰəɹ.ˈgʰuɹ.gʰɑː/,घर्घुर्घा,0
256489,156707,घरिणी,n,n-----f--ī,,,,/gʰə.ɹi.ɳiː/,घरिणी,0
256490,156708,घरिणीस्तूप,n,n-----m--a,,,,/gʰə.ɹi.ɳiːs.t̪uː.pə/,घरिणी-स्तूप,0
256491,161117,घर्म,n,n-----m--a,,,,/ˈgʰəɹ.mə/,घर्म॔,0
256492,,घर्मभानु,n,n-----m--u,,,,/ˈgʰəɹ.mə.bʱɑː.nu/,घर्म॔-भानु,0
256493,156731,घर्मबिन्दु,n,n-----m--u,,,,/ˈgʰəɹ.mə.bin.d̪u/,घर्म॔-बिन्दु,0
256494,156719,घर्मचर्चिका,n,n-----f--ā,,,,/ˈgʰəɹ.mə.ˈt͡ɕəɹ.t͡ɕi.kɑː/,घर्म॔-चर्चिका,0
256495,156720,घर्मच्छेद,n,n-----m--a,,,,/ˈgʰəɹ.ˈmət͡ɕ.t͡ɕʰeː.d̪ə/,घर्म॔-च्छेद,0
256496,161118,घर्मद,a,ap----a--a,,ap----f--ā=>ा,,/ˈgʰəɹ.mə.d̪ə/,घर्म॔-द,0
256497,161119,घर्मदुघ,a,ap----a--a,,ap----f--ā=>ा,,/ˈgʰəɹ.mə.d̪u.gʰə/,घर्म॔-दु॔घ,0
256498,,घर्मदुह्,a,ap----a--c,,,,/ˈgʰəɹ.mə.d̪uɦ/,घर्म॔-दु॔ह्,0
256499,,घर्मद्युति,n,n-----m--i,,,,/ˈgʰəɹ.ˈməd̪.ju.t̪i/,घर्म॔-द्युति,0
256500,156726,घर्मदीधिति,n,n-----m--i,,,,/ˈgʰəɹ.mə.d̪iː.d̪ʰi.t̪i/,घर्म॔-दीधिति,0
256501,,घर्मग,n,n-----m--a,,,,/ˈgʰəɹ.mə.gə/,घर्म॔-ग,0
256502,156721,घर्मजल,n,n-----n--a,,,,/ˈgʰəɹ.mə.d͡ʑə.lə/,घर्म॔-जल,0
256503,156717,घर्मकाल,n,n-----m--a,,,,/ˈgʰəɹ.mə.kɑː.lə/,घर्म॔-काल,0
256504,,घर्ममास,n,n-----m--a,,,,/ˈgʰəɹ.mə.mɑː.sə/,घर्म॔-मास,0
256505,156729,घर्मपयस्,n,n-----n-sa,,,,/ˈgʰəɹ.mə.pə.jəs/,घर्म॔-पयस्,0
256506,156730,घर्मपावन्,a,ap----a--n,,,,/ˈgʰəɹ.mə.pɑː.ʋən/,घर्म॔-पा॔वन्,0
256507,156734,घर्मरश्मि,n,n-----m--i,,,,/gʰəɹməɹəɕmi/,घर्म॔-रश्मि,0
256508,156735,घर्मरोचन,n,n-----n--a,,,,/ˈgʰəɹ.mə.ɹoː.t͡ɕə.nə/,घर्म॔-रोचन,0
