41631
1410674,-c,341631,231992
1410675,+c,341629,341634
1410676,-c,341634,341629
1410677,+c,341629,341636
1410678,-c,341636,341629
1410679,+c,344046,341636
1410680,-c,341636,344046
1410681,+c,341629,341638
1410682,-c,341638,341629
1410683,+c,378440,341644
1410684,-c,341644,378440
1410685,+c,258575,344253
1410686,-c,344253,258575
1410687,+c,379937,344263
1410688,-c,344263,379937
1410689,+c,462759,344255
1410690,-c,344255,462759
1410691,+c,464661,344256
1410692,-c,344256,464661
1410693,+c,466594,344268
1410694,-c,344268,466594
1410695,+c,409552,344267
1410696,-c,344267,409552
1410697,+c,342326,344260
1410698,-c,344260,342326
1410699,+c,401541,344266
1410700,-c,344266,401541
1410701,+c,344271,344272
1410702,-c,344272,344271
1410703,+c,344271,344273
1410704,-c,344273,344271
1410705,+c,378440,344273
1410706,-c,344273,378440
1410707,+c,378440,344062
1410708,-c,344062,378440
1410709,+c,464661,344061
1410710,-c,344061,464661
1410711,+c,461536,344054
1410712,-c,344054,461536
1410713,+c,462149,344056
1410714,-c,344056,462149
1410715,+c,456958,344047
1410716,-c,344047,456958
1410717,+c,298731,344052
1410718,-c,344052,298731
1410719,+c,406127,344067
1410720,-c,344067,406127
1410721,+c,463984,344057
1410722,-c,344057,463984
1410723,+c,463984,344058
1410724,-c,344058,463984
1410725,+c,344072,344073
1410726,-c,344073,344072
1410727,+c,464661,344073
1410728,-c,344073,464661
1410729,+c,284630,344076
1410730,-c,344076,284630
1410731,+c,464039,344128
1410732,-c,344128,464039
1410733,+c,259634,344107
1410734,-c,344107,259634
1410735,+c,464039,344102
1410736,-c,344102,464039
1410737,+c,461239,344102
1410738,-c,344102,461239
1410739,+c,269608,344110
1410740,-c,344110,269608
1410741,+c,459068,344109
1410742,-c,344109,459068
1410743,+c,378440,344183
1410744,-c,344183,378440
1410745,+c,464661,344181
1410746,-c,344181,464661
1410747,+c,464661,344182
1410748,-c,344182,464661
1410749,+c,269372,344182
1410750,-c,344182,269372
1410751,+c,246378,344097
1410752,-c,344097,246378
1410753,+c,464661,344097
1410754,-c,344097,464661
1410755,+c,457743,344099
1410756,-c,344099,457743
1410757,+c,247044,344100
1410758,-c,344100,247044
1410759,+c,461251,344148
1410760,-c,344148,461251
1410761,+c,461251,344149
1410762,-c,344149,461251
1410763,+c,461251,344150
1410764,-c,344150,461251
1410765,+c,311952,344152
1410766,-c,344152,311952
1410767,+c,318035,344155
1410768,-c,344155,318035
1410769,+c,329194,344156
1410770,-c,344156,329194
1410771,+c,233204,344089
1410772,-c,344089,233204
1410773,+c,456859,344083
1410774,-c,344083,456859
1410775,+c,456859,344084
1410776,-c,344084,456859
1410777,+c,456859,344085
1410778,-c,344085,456859
1410779,+c,358244,344142
1410780,-c,344142,358244
1410781,+c,330964,344142
1410782,-c,344142,330964
1410783,+c,409552,344193
1410784,-c,344193,409552
1410785,+c,340138,344160
1410786,-c,344160,340138
1410787,+c,463591,344158
1410788,-c,344158,463591
1410789,+c,342326,344161
1410790,-c,344161,342326
1410791,+c,288229,344137
1410792,-c,344137,288229
1410793,+c,290108,344138
1410794,-c,344138,290108
1410795,+c,466348,344192
1410796,-c,344192,466348
1410797,+c,420956,344196
1410798,-c,344196,420956
1410799,+c,463232,344168
1410800,-c,344168,463232
1410801,+c,463591,344172
1410802,-c,344172,463591
1410803,+c,264221,344108
1410804,-c,344108,264221
1410805,+c,233204,344244
1410806,-c,344244,233204
1410807,+c,312910,344123
1410808,-c,344123,312910
1410809,+c,467785,344132
1410810,-c,344132,467785
1410811,+c,317694,344224
1410812,-c,344224,317694
1410813,+c,462663,344225
1410814,-c,344225,462663
1410815,+c,460721,344227
1410816,-c,344227,460721
1410817,+c,340854,340855
1410818,-c,340855,340854
1410819,+c,460504,341010
1410820,-c,341010,460504
1410821,+c,270482,340963
1410822,-c,340963,270482
1410823,+c,282893,340970
1410824,-c,340970,282893
1410825,+c,259713,340958
1410826,-c,340958,259713
1410827,+c,464661,340987
1410828,-c,340987,464661
1410829,+c,460502,340979
1410830,-c,340979,460502
1410831,+c,344279,340983
1410832,-c,340983,344279
1410833,+c,378440,340975
1410834,-c,340975,378440
1410835,+c,460457,340969
1410836,-c,340969,460457
1410837,+c,300505,340968
1410838,-c,340968,300505
1410839,+c,462580,340887
1410840,-c,340887,462580
1410841,+c,462581,340876
1410842,-c,340876,462581
1410843,+c,462581,340877
1410844,-c,340877,462581
1410845,+c,462581,340878
1410846,-c,340878,462581
1410847,+c,335364,340878
1410848,-c,340878,335364
1410849,+c,462581,340879
1410850,-c,340879,462581
1410851,+c,462581,340883
1410852,-c,340883,462581
1410853,+c,358286,340883
1410854,-c,340883,358286
1410855,+c,462581,340882
1410856,-c,340882,462581
1410857,+c,358286,340882
1410858,-c,340882,358286
1410859,+c,462581,340884
1410860,-c,340884,462581
1410861,+c,462581,340880
1410862,-c,340880,462581
1410863,+c,463445,340880
1410864,-c,340880,463445
1410865,+c,462581,340881
1410866,-c,340881,462581
1410867,+c,462581,340885
1410868,-c,340885,462581
1410869,+c,359408,340885
1410870,-c,340885,359408
1410871,+c,462581,340886
1410872,-c,340886,462581
1410873,+c,359500,340886
1410874,-c,340886,359500
1410875,+c,340889,340891
1410876,-c,340891,340889
1410877,+c,340889,340890
1410878,-c,340890,340889
1410879,+c,340889,340892
1410880,-c,340892,340889
1410881,+c,462583,340896
1410882,-c,340896,462583
1410883,+c,462583,340897
1410884,-c,340897,462583
1410885,+c,462583,340899
1410886,-c,340899,462583
1410887,+c,462583,340900
1410888,-c,340900,462583
1410889,+c,462583,340898
1410890,-c,340898,462583
1410891,+c,462583,340902
1410892,-c,340902,462583
1410893,+c,462583,340904
1410894,-c,340904,462583
1410895,+c,462583,340903
1410896,-c,340903,462583
1410897,+c,300505,340944
1410898,-c,340944,300505
1410899,+c,340945,340946
