्र॔वण,0
325278,155790,प्रस्रवण,n,n-----n--a,,,n-----f--ā=प्रस्रवणआ,/p.ˈɹəs.ɹə.ʋə.ɳə/,प्र-स्र॔वण,0
325279,,प्रस्रवणजल,n,n-----n--a,,,,/p.ˈɹəs.ɹə.ʋə.ɳə.d͡ʑə.lə/,प्र-स्र॔वण-जल,0
325280,155092,प्रस्रविन्,a,ap----a--n,,,,/p.ˈɹəs.ɹə.ʋin/,प्र-स्रविन्,0
325281,163136,प्रस्रंस्,v,v----d--1-,,,,/p.ˈɹəs.ɹə̃s/,प्र-स्रंस्,0
325282,,प्रस्रंस,n,n-----m--a,,,,/p.ˈɹəs.ˈɹə̃.sə/,प्र-स्रंस,0
325283,,प्रस्रंसन,n,n-----n--a,,,,/p.ˈɹəs.ˈɹə̃.sə.nə/,प्र-स्रंसन,0
325284,155091,प्रस्रंसिन्,a,ap----a--n,,,,/p.ˈɹəs.ˈɹə̃.sin/,प्र-स्रंसिन्,0
325285,163137,प्रस्रु,v,v----a--1-,,,,/p.ˈɹəs.ɹu/,प्र-स्रु,0
325286,,प्रस्रुत,a,ap----a--a,,,,/p.ˈɹəs.ɹu.t̪ə/,प्र-स्रुत,0
325287,155094,प्रस्रुति,n,n-----f--i,,,,/p.ˈɹəs.ɹu.t̪i/,प्र-स्रुति,0
325288,155792,प्रस्राव,n,n-----m--a,,,,/p.ˈɹəs.ɹɑː.ʋə/,प्र-स्राव,0
325289,,प्रस्रावकरण,n,n-----n--a,,,,/p.ˈɹəs.ɹɑː.ʋə.kə.ɹə.ɳə/,प्र-स्राव-करण,0
325290,155765,प्रस्तब्ध,a,ap----a--a,,,,/p.ˈɹəs.ˈt̪əb.d̪ʰə/,प्र॔-स्तब्ध,0
325291,,प्रस्तब्धगात्र,a,ap----a--a,,,,/p.ˈɹəs.ˈt̪əb.d̪ʰə.gɑːt̪.ɹə/,प्र॔-स्तब्ध-गात्र,0
325292,155049,प्रस्तम्भ,n,n-----m--a,,,,/p.ˈɹəs.t̪əm.bʱə/,प्र॔-स्तम्भ,0
325293,,प्रस्तन्,v,v----a--1-,,,,/p.ˈɹəs.t̪ən/,प्र-स्तन्,0
325294,155771,प्रस्तर,n,n-----m--a,,,n-----f--ā=प्रस्तरआ,/p.ˈɹəs.t̪ə.ɹə/,प्र-स्तर॔,0
325295,,प्रस्तरभाजन,n,n-----n--a,,,,/p.ˈɹəs.t̪ə.ɹə.bʱɑː.d͡ʑə.nə/,प्र-स्तर॔-भाजन॔,0
325296,,प्रस्तरघतनोपकरण,n,n-----n--a,,,,/p.ˈɹəs.t̪ə.ɹə.gʰə.t̪ə.noː.pə.kə.ɹə.ɳə/,प्र-स्तर॔-घतनोपकरण,0
325297,,प्रस्तरस्वेद,n,n-----m--a,,,,/p.ˈɹəs.t̪ə.ˈɹəs.ʋeː.d̪ə/,प्र-स्तर॔-स्वेद,0
325298,,प्रस्तरस्वेदन,n,n-----n--a,,,,/p.ˈɹəs.t̪ə.ˈɹəs.ʋeː.d̪ə.nə/,प्र-स्तर॔-स्वेदन,0
336589,144935,पूगी,n,n-----f--ī,,,,/puː.giː/,पूगी,0
325299,155772,प्रस्तरण,n,n-----m--a,,,n-----f--ā=प्रस्तरणआ,/p.ˈɹəs.t̪ə.ɹə.ɳə/,प्र-स्तरण,0
325300,,प्रस्तरेष्ठ,a,ap----a--a,,,,/p.ˈɹəs.t̪ə.ɹeːʂ.ʈʰə/,प्र-स्तरे-ष्ठ॔,0
325301,155058,प्रस्तरिणी,n,n-----f--ī,,,,/p.ˈɹəs.t̪ə.ɹi.ɳiː/,प्र-स्तरिणी,0
325302,155052,प्रस्तव,n,n-----m--a,,,,/p.ˈɹəs.t̪ə.ʋə/,प्र-स्तव,0
325303,155778,प्रस्थ,n,n-----m--a,,,"{'pos': 'n', 'person': '-', 'number': '-', 'tense': '-', 'mood': '-', 'voice': '-', 'gender': 'n', 'case': '-', 'group': '-', 'stem': 'a'}=प्रस्थ",/p.ˈɹəs.t̪ʰə/,प्र-स्थ,0
325306,155776,प्रस्थ,a,ap----a--a,,,,/p.ˈɹəs.t̪ʰə/,प्र-स्थ,0
325308,166585,प्रस्थकुसुम,n,n-----m--a,,,,/p.ˈɹəs.t̪ʰə.ku.su.mə/,प्र-स्थ-कुसुम,0
325309,,प्रस्थम्पच,a,ap----a--a,,ap----f--ā=>ा,,/p.ˈɹəs.t̪ʰəm.pə.t͡ɕə/,प्र-स्थ-म्-पच,0
