,369189
1255886,\,369188,463949
1255887,/,463949,369188
1255888,\,369191,463949
1255889,/,463949,369191
1255890,\,369173,463949
1255891,/,463949,369173
1255892,\,369197,463949
1255893,/,463949,369197
1255894,\,369198,463949
1255895,/,463949,369198
1255896,\,369193,463949
1255897,/,463949,369193
1255898,\,369194,463949
1255899,/,463949,369194
1255900,\,369195,463949
1255901,/,463949,369195
1255902,\,369199,463949
1255903,/,463949,369199
1255904,\,369192,463949
1255905,/,463949,369192
1255906,\,369196,463949
1255907,/,463949,369196
1255908,\,369202,463949
1255909,/,463949,369202
1255910,\,369203,463949
1255911,/,463949,369203
1255912,\,369201,463949
1255913,/,463949,369201
1255914,\,369167,463949
1255915,/,463949,369167
1255916,\,369166,463949
1255917,/,463949,369166
1255918,\,369165,463949
1255919,/,463949,369165
1255920,\,369168,463949
1255921,/,463949,369168
1255922,\,369169,463949
1255923,/,463949,369169
1255924,\,369170,463949
1255925,/,463949,369170
1255926,\,369152,463949
1255927,/,463949,369152
1255928,\,369153,463949
1255929,/,463949,369153
1255930,\,369154,463949
1255931,/,463949,369154
1255932,\,369151,463949
1255933,/,463949,369151
1255934,\,369149,463949
1255935,/,463949,369149
1255936,\,369150,463949
1255937,/,463949,369150
1255938,\,369158,463949
1255939,/,463949,369158
1255940,\,369161,463949
1255941,/,463949,369161
1255942,\,369162,463949
1255943,/,463949,369162
1255944,\,369163,463949
1255945,/,463949,369163
1255946,\,369160,463949
1255947,/,463949,369160
1255948,\,369159,463949
1255949,/,463949,369159
1255950,\,369148,463949
1255951,/,463949,369148
1255952,\,369146,463949
1255953,/,463949,369146
1255954,\,369147,463949
1255955,/,463949,369147
1255956,\,369137,463949
1255957,/,463949,369137
1255958,\,369138,463949
1255959,/,463949,369138
1255960,\,369140,463949
1255961,/,463949,369140
1255962,\,369143,463949
1255963,/,463949,369143
1255964,\,369144,463949
1255965,/,463949,369144
1255966,\,369145,463949
1255967,/,463949,369145
1255968,\,369132,463949
1255969,/,463949,369132
1255970,\,369155,463949
1255971,/,463949,369155
1255972,\,369157,463949
1255973,/,463949,369157
1255974,\,369156,463949
1255975,/,463949,369156
1255976,\,369171,463949
1255977,/,463949,369171
1255978,\,369133,463949
1255979,/,463949,369133
1255980,\,369135,463949
1255981,/,463949,369135
1255982,\,369134,463949
1255983,/,463949,369134
1255984,\,369136,463949
1255985,/,463949,369136
1255986,\,369164,463949
1255987,/,463949,369164
1255988,\,369039,463949
1255989,/,463949,369039
1255990,\,369042,463949
1255991,/,463949,369042
1255992,\,369041,463949
1255993,/,463949,369041
1255994,\,369043,463949
