,339572
1473225,+c,339572,351067
1473226,-c,351067,339572
1473227,+c,339572,351070
1473228,-c,351070,339572
1473229,+c,462556,351081
1473230,-c,351081,462556
1473231,+c,342326,352619
1473232,-c,352619,342326
1473233,+c,342326,352624
1473234,-c,352624,342326
1473235,+c,378440,352624
1473236,-c,352624,378440
1473237,+c,342326,352623
1473238,-c,352623,342326
1473239,+c,464661,352623
1473240,-c,352623,464661
1473241,+c,342326,352622
1473242,-c,352622,342326
1473243,+c,342687,352627
1473244,-c,352627,342687
1473245,+c,462752,352632
1473246,-c,352632,462752
1473247,+c,341666,351401
1473248,-c,351401,341666
1473249,+c,464661,351409
1473250,-c,351409,464661
1473251,+c,378440,351405
1473252,-c,351405,378440
1473253,+c,344231,352650
1473254,-c,352650,344231
1473255,+c,378440,352644
1473256,-c,352644,378440
1473257,+c,464661,352643
1473258,-c,352643,464661
1473259,+c,390932,352645
1473260,-c,352645,390932
1473261,+c,344205,352648
1473262,-c,352648,344205
1473263,+c,378440,351198
1473264,-c,351198,378440
1473265,+c,341319,351199
1473266,-c,351199,341319
1473267,+c,462619,351200
1473268,-c,351200,462619
1473269,+c,378440,351200
1473270,-c,351200,378440
1473271,+c,341629,351236
1473272,-c,351236,341629
1473273,+c,341629,351237
1473274,-c,351237,341629
1473275,+c,341629,351238
1473276,-c,351238,341629
1473277,+c,341629,351239
1473278,-c,351239,341629
1473279,+c,351111,351113
1473280,-c,351113,351111
1473281,+c,351111,351114
1473282,-c,351114,351111
1473283,+c,339572,463137
1473284,-c,463137,339572
1473285,+c,463125,350980
1473286,-c,350980,463125
1473287,+c,279482,350985
1473288,-c,350985,279482
1473289,+c,378440,350991
1473290,-c,350991,378440
1473291,+c,464661,350990
1473292,-c,350990,464661
1473293,+c,231455,350984
1473294,-c,350984,231455
1473295,+c,351099,350993
1473296,-c,350993,351099
1473297,+c,409891,351052
1473298,-c,351052,409891
1473299,+c,351053,351058
1473300,-c,351058,351053
1473301,+c,373549,352635
1473302,-c,352635,373549
1473303,+c,341666,463166
1473304,-c,463166,341666
1473305,+c,463153,463154
1473306,-c,463154,463153
1473307,+c,351121,351124
1473308,-c,351124,351121
1473309,+c,351121,351125
1473310,-c,351125,351121
1473311,+c,464661,351125
1473312,-c,351125,464661
1473313,+c,351121,351127
1473314,-c,351127,351121
1473315,+c,351121,351128
1473316,-c,351128,351121
1473317,+c,351121,351126
1473318,-c,351126,351121
1473319,+c,351121,351131
1473320,-c,351131,351121
1473321,+c,351121,351130
1473322,-c,351130,351121
1473323,+c,351121,351129
1473324,-c,351129,351121
1473325,+c,274905,351129
1473326,-c,351129,274905
1473327,+c,351121,351122
1473328,-c,351122,351121
1473329,+c,351176,351180
1473330,-c,351180,351176
1473331,+c,278011,351278
1473332,-c,351278,278011
1473333,+c,269372,351275
1473334,-c,351275,269372
1473335,+c,378440,351308
1473336,-c,351308,378440
1473337,+c,464661,351306
1473338,-c,351306,464661
1473339,+c,464661,351307
1473340,-c,351307,464661
1473341,+c,243020,351261
1473342,-c,351261,243020
1473343,+c,457623,351267
1473344,-c,351267,457623
1473345,+c,318035,351288
1473346,-c,351288,318035
1473347,+c,300505,351291
1473348,-c,351291,300505
1473349,+c,410887,351321
1473350,-c,351321,410887
1473351,+c,344205,351297
1473352,-c,351297,344205
1473353,+c,288229,351279
1473354,-c,351279,288229
1473355,+c,388349,351310
1473356,-c,351310,388349
1473357,+c,394004,351314
1473358,-c,351314,394004
1473359,+c,460457,351317
1473360,-c,351317,460457
1473361,+c,466458,351320
1473362,-c,351320,466458
1473363,+c,467642,351328
1473364,-c,351328,467642
1473365,+c,353089,351300
1473366,-c,351300,353089
1473367,+c,351381,351382
1473368,-c,351382,351381
1473369,+c,351332,351333
1473370,-c,351333,351332
1473371,+c,463158,351337
1473372,-c,351337,463158
1473373,+c,463159,351342
1473374,-c,351342,463159
1473375,+c,213299,351342
1473376,-c,351342,213299
1473377,+c,463159,351341
1473378,-c,351341,463159
1473379,+c,463159,351350
1473380,-c,351350,463159
1473381,+c,463159,351351
1473382,-c,351351,463159
1473383,+c,463159,351345
1473384,-c,351345,463159
1473385,+c,463159,351344
1473386,-c,351344,463159
1473387,+c,463159,351343
1473388,-c,351343,463159
1473389,+c,251336,351343
1473390,-c,351343,251336
1473391,+c,463159,351346
1473392,-c,351346,463159
1473393,+c,463159,351349
1473394,-c,351349,463159
1473395,+c,463159,351348
1473396,-c,351348,463159
1473397,+c,463159,351347
1473398,-c,351347,463159
1473403,+c,463160,351359
1473404,-c,351359,463160
1473405,+c,463160,351363
1473406,-c,351363,463160
1473407,+c,463160,351364
1473408,-c,351364,463160
1473409,+c,463160,351365
1473410,-c,351365,463160
1473411,+c,463160,351367
1473412,-c,351367,463160
1473413,+c,463160,351366
1473414,-c,351366,463160
1473415,+c,463160,351361
1473416,-c,351361,463160
1473417,+c,460502,351361
1473418,-c,351361,460502
1473419,+c,463160,351362
1473420,-c,351362,463160
1473421,+c,351352,351353
1473422,-c,351353,351352
1473423,+c,351352,351354
1473424,-c,351354,351352
1473425,+c,272156,351717
1473426,-c,351717,272156
1473427,+c,464661,351727
1473428,-c,351727,464661
1473429,+c,459239,351718
1473430,-c,351718,459239
1473431,+c,459239,351724
1473432,-c,351724,459239
1473433,+c,272987,351725
1473434,-c,351725,272987
1473435,+c,459928,351745
1473436,-c,351745,459928
1473437,+c,459928,351750
1473438,-c,351750,459928
1473443,+c,459928,351745
1473444,-c,351745,459928
1473449,+c,459928,351754
1473450,-c,351754,459928
1473451,+c,459928,351751
1473452,-c,351751,459928
1473453,+c,459928,351752
1473454,-c,351752,459928
1473455,+c,248485,351752
1473456,-c,351752,248485
1473457,+c,459928,351753
1473458,-c,351753,459928
1473459,+c,459928,351755
1473460,-c,351755,459928
1473461,+c,459928,351758
1473462,-c,351758,459928
1473463,+c,459928,351757
1473464,-c,351757,459928
1473465,+c,459928,351756
1473466,-c,351756,459928
1473471,+c,282809,351763
1473472,-c,351763,282809
1473475,+c,280513,351736
1473476,-c,351736,280513
1473479,+c,275717,351730
1473480,-c,351730,275717
1473481,+c,378440,351735
1473482,-c,351735,378440
1473483,+c,300505,351775
1473484,-c,351775,300505
1473485,+c,464661,351596
1473486,-c,351596,464661
1473487,+c,464661,351594
1473488,-c,351594,464661
1473489,+c,259799,351621
1473490,-c,351621,259799
1473491,+c,259634,351618
1473492,-c,351618,259634
1473493,+c,258575,351606
1473494,-c,351606,258575
1473495,+c,344205,351605
1473496,-c,351605,344205
1473497,+c,236568,351476
1473498,-c,351476,236568
1473499,+c,238441,351481
1473500,-c,351481,238441
1473503,+c,378440,351654
1473504,-c,351654,378440
1473505,+c,462149,351652
1473506,-c,351652,462149
1473507,+c,460457,351655
1473508,-c,351655,460457
1473509,+c,267172,351657
1473510,-c,351657,267172
1473511,+c,267172,351658
1473512,-c,351658,267172
1473513,+c,464661,351658
1473514,-c,351658,464661
1473515,+c,328947,351664
1473516,-c,351664,328947
1473517,+c,269608,351713
1473518,-c,351713,269608
1473519,+c,269608,351714
1473520,-c,351714,269608
1473521,+c,459068,351677
1473522,-c,351677,459068
1473523,+c,459068,351680
1473524,-c,351680,459068
1473525,+c,459068,351690
1473526,-c,351690,459068
1473527,+c,378440,351690
1473528,-c,351690,378440
1473529,+c,459068,351689
1473530,-c,351689,459068
1473531,+c,464661,351689
1473532,-c,351689,464661
1473533,+c,459068,351679
1473534,-c,351679,459068
1473535,+c,459068,351685
1473536,-c,351685,459068
1473537,+c,461251,351685
1473538,-c,351685,461251
1473539,+c,459068,351686
1473540,-c,351686,459068
1473541,+c,459068,351678
1473542,-c,351678,459068
1473543,+c,459068,351684
1473544,-c,351684,459068
1473545,+c,459068,351681
1473546,-c,351681,459068
1473549,+c,459068,351682
1473550,-c,351682,459068
1473551,+c,295763,351682
1473552,-c,351682,295763
1473553,+c,459068,351683
1473554,-c,351683,459068
1473555,+c,295763,351683
1473556,-c,351683,295763
1473557,+c,378440,351683
