ि,0
403217,119036,व्यासगीता,n,n-----f--ā,,,,/ʋ.jɑː.sə.giː.t̪ɑː/,व्य्-आस-गीता,0
403218,,व्यासज्य,r,rp--------,,,,/ʋ.jɑː.ˈsəd͡ʑ.jə/,व्य्-आसज्य,0
403219,,व्यासज्यचेत,a,ap----a--a,,,,/ʋ.jɑː.ˈsəd͡ʑ.jə.t͡ɕeː.t̪ə/,व्य्-आसज्य-चेत,0
403220,,व्यासज्यवृत्ति,a,ap----a--i,,,,/ʋ.jɑː.ˈsəd͡ʑ.jə.ˈʋɹ̩t̪.t̪i/,व्य्-आसज्य-वृत्ति,0
403221,121050,व्यासकेशव,n,n-----m--a,,,,/ʋ.jɑː.sə.keː.ɕə.ʋə/,व्य्-आस-केशव,0
403222,119301,व्यासक्त,a,ap----a--a,,,,/ʋ.jɑː.ˈsək.t̪ə/,व्य्-आसक्त,0
403223,119033,व्यासकूट,n,n-----n--a,,,,/ʋ.jɑː.sə.kuː.ʈə/,व्य्-आस-कूट,0
403224,119043,व्यासमातृ,n,n-----f--r,,,,/ʋ.jɑː.sə.mɑː.t̪ɹ̩/,व्य्-आस-मातृ,0
403225,119044,व्यासमूर्ति,n,n-----m--i,,,,/ʋ.jɑː.sə.muːɹ.t̪i/,व्य्-आस-मूर्ति,0
403226,,व्यासनाभ,n,n-----m--a,,,,/ʋ.jɑː.sə.nɑː.bʱə/,व्य्-आस-नाभ,0
403227,121055,व्यासनारायण,n,n-----m--a,,,,/ʋ.jɑː.sə.nɑː.ɹɑː.jə.ɳə/,व्य्-आस-नारायण,0
403228,121056,व्यासपरिपृच्छा,n,n-----f--ā,,,,/ʋ.jɑː.sə.pə.ɹi.ˈpɹ̩t͡ɕ.t͡ɕʰɑː/,व्य्-आस-परिपृच्छा,0
403229,,व्यासपूजनसंहिता,n,n-----f--ā,,,,/ʋ.jɑː.sə.puː.d͡ʑə.nə.ˈsə̃.ɦi.t̪ɑː/,व्य्-आस-पूजन-संहिता,0
403230,121057,व्यासपूजा,n,n-----f--ā,,,,/ʋ.jɑː.sə.puː.d͡ʑɑː/,व्य्-आस-पूजा,0
403231,,व्यासपूजापद्धति,n,n-----f--i,,,,/ʋ.jɑː.sə.puː.d͡ʑɑː.ˈpəd̪.d̪ʰə.t̪i/,व्य्-आस-पूजा-पद्धति,0
403232,,व्यासपूजाविधि,n,n-----m--i,,,,/ʋ.jɑː.sə.puː.d͡ʑɑː.ʋi.d̪ʰi/,व्य्-आस-पूजा-विधि,0
403233,,व्याससदानन्दजी,n,n-----m--ī,,,,/ʋ.jɑː.sə.sə.d̪ɑː.nən.d̪ə.d͡ʑiː/,व्य्-आस-सदानन्दजी,0
403234,,व्याससमास,n,n-----m--a,,,,/ʋ.jɑː.sə.sə.mɑː.sə/,व्य्-आस-समास,0
403235,,व्याससमासतस्,r,rp--------,,,,/ʋ.jɑː.sə.sə.mɑː.sə.t̪əs/,व्य्-आस-समास-तस्,0
403236,,व्याससमासिन्,a,ap----a--n,,,,/ʋ.jɑː.sə.sə.mɑː.sin/,व्य्-आस-समासिन्,0
403237,119050,व्याससिद्धान्त,n,n-----m--a,,,,/ʋ.jɑː.sə.ˈsid̪.d̪ʰɑːn.t̪ə/,व्य्-आस-सिद्धान्त,0
403238,119054,व्यासस्मृति,n,n-----f--i,,,,/ʋ.jɑː.ˈsəs.mɹ̩.t̪i/,व्य्-आस-स्मृति,0
403239,119053,व्यासस्थली,n,n-----f--ī,,,,/ʋ.jɑː.ˈsəs.t̪ʰə.liː/,व्य्-आस-स्थली,0
403240,119052,व्यासस्तुति,n,n-----f--i,,,,/ʋ.jɑː.ˈsəs.t̪u.t̪i/,व्य्-आस-स्तुति,0
403241,,व्याससू,n,n-----f--ū,,,,/ʋ.jɑː.sə.suː/,व्य्-आस-सू,0
403242,,व्याससूत्र,n,n-----n--a,,,,/ʋ.jɑː.sə.suːt̪.ɹə/,व्य्-आस-सूत्र,0
403243,,व्याससूत्रभाष्य,n,n-----n--a,,,,/ʋ.jɑː.sə.suːt̪.ɹə.bʱɑːʂ.jə/,व्य्-आस-सूत्र-भाष्य,0
403244,,व्याससूत्रचन्द्रिका,n,n-----f--ā,,,,/ʋ.jɑː.sə.suːt̪.ɹə.t͡ɕən.d̪ɹi.kɑː/,व्य्-आस-सूत्र-चन्द्रिका,0
403245,,व्याससूत्रसंगति,n,n-----f--i,,,,/ʋ.jɑː.sə.suːt̪.ɹə.səŋ.gə.t̪i/,व्य्-आस-सूत्र-संगति,0
403246,,व्याससूत्रव्याख्या,n,n-----f--ā,,,,/ʋ.jɑː.sə.suːt̪.ˈɹəʋ.jɑːkʰ.jɑː/,व्य्-आस-सूत्र-व्याख्या,0
403247,,व्याससूत्रवृत्ति,n,n-----f--i,,,,/ʋ.jɑː.sə.suːt̪.ɹə.ˈʋɹ̩t̪.t̪i/,व्य्-आस-सूत्र-वृत्ति,0
