िय-ता,0
309886,,निष्क्रियात्मन्,a,ap----a--n,,,,/ˈniʂ.kɹi.jɑːt̪.mən/,निष्-क्रियात्मन्,0
309887,,निष्क्रियात्मता,n,n-----f--ā,,,,/ˈniʂ.kɹi.jɑːt̪.mə.t̪ɑː/,निष्-क्रियात्म-ता,0
309888,34593,निष्क्रोध,a,ap----a--a,,,,/ˈniʂ.kɹoː.d̪ʰə/,निष्-क्रोध,0
309889,,निष्क्रान्त,a,ap----a--a,,,,/ˈniʂ.kɹɑːn.t̪ə/,निष्-क्रान्त,0
309890,161516,निष्क्री,v,v----a--9- v----d--9-,,,,/ˈniʂ.kɹiː/,निष्-क्री,0
309891,28331,निष्क्रीति,n,n-----f--i,,,,/ˈniʂ.kɹiː.t̪i/,निष्-क्रीति,0
309892,169561,निष्कुह,n,n-----m--a,,,,/ˈniʂ.ku.ɦə/,निष्-कुह,0
309893,34582,निष्कुल,a,ap----a--a,,ap----f--ā=>ा,,/ˈniʂ.ku.lə/,निष्-कुल,0
309894,,निष्कुलत्वच्,a,ap----a--c,,,,/ˈniʂ.ku.ˈlət̪.ʋət͡ɕ/,निष्-कुल-त्वच्,0
309895,,निष्कुलता,n,n-----f--ā,,,,/ˈniʂ.ku.lə.t̪ɑː/,निष्-कुल-ता,0
309896,,निष्कुलाकृ,v,v----a--8-,,,,/ˈniʂ.ku.lɑː.kɹ̩/,निष्-कुला-कृ,0
309897,,निष्कुलीकृ,v,v----a--8-,,,,/ˈniʂ.ku.liː.kɹ̩/,निष्-कुली-कृ,0
309898,,निष्कुलीन,a,ap----a--a,,,,/ˈniʂ.ku.liː.nə/,निष्-कुलीन,0
309899,28304,निष्कुम्भ,n,n-----m--a,,,,/ˈniʂ.kum.bʱə/,निष्-कुम्भ,0
309900,28305,निष्कुम्भा,n,n-----f--ā,,,,/ˈniʂ.kum.bʱɑː/,निष्-कुम्भा,0
309901,28303,निष्कुपित,n,n-----m--a,,,,/ˈniʂ.ku.pi.t̪ə/,निष्-कुपित,0
309902,34580,निष्कुतूहल,a,ap----a--a,,,,/ˈniʂ.ku.t̪uː.ɦə.lə/,निष्-कुतूहल,0
309903,,निष्कुष्,v,v----a--9- v----a--6-,,,,/ˈniʂ.kuʂ/,निष्-कुष्,0
309904,,निष्कुषित,a,ap----a--a,,,,/ˈniʂ.ku.ʂi.t̪ə/,निष्-कुषित,0
309906,28299,निष्कुट,n,n-----m--a,,,,/ˈniʂ.ku.ʈə/,निष्-कुट,0
309909,28300,निष्कुट,n,n-----n--a,,,,/ˈniʂ.ku.ʈə/,निष्-कुट,0
309911,34584,निष्कुट,a,ap----a--a,,ap----f--ā=>ा,,/ˈniʂ.ku.ʈə/,निष्-कुट,0
309912,166788,निष्कुटि,n,n-----f--i,,,,/ˈniʂ.ku.ʈi/,निष्-कुटि,0
309913,28302,निष्कुटिका,n,n-----f--ā,,,,/ˈniʂ.ku.ʈi.kɑː/,निष्-कुटिका,0
309914,28301,निष्कुटी,n,n-----f--ī,,,,/ˈniʂ.ku.ʈiː/,निष्-कुटी,0
309915,,निष्क्वथ्,v,v----d--1-,,,,/ˈniʂk.ʋət̪ʰ/,निष्-क्वथ्,0
309916,28332,निष्क्वाथ,n,n-----m--a,,,,/ˈniʂk.ʋɑː.t̪ʰə/,निष्-क्वाथ,0
309917,28280,निष्का,n,n-----f--ā,,,,/ˈniʂ.kɑː/,निष्का,0
309918,28282,निष्कादिप्रमाण,n,n-----n--a,,,,/ˈniʂ.kɑː.ˈd̪ip.ɹə.mɑː.ɳə/,निष्कादि-प्रमाण,0
309919,34576,निष्कालक,n,n-----m--a,,,,/ˈniʂ.kɑː.lə.kə/,निष्-कालक,0
309920,28285,निष्कालन,n,n-----n--a,,,,/ˈniʂ.kɑː.lə.nə/,निष्-कालन,0
309921,34577,निष्कालिक,a,ap----a--a,,,,/ˈniʂ.kɑː.li.kə/,निष्-कालिक,0
309922,34572,निष्काम,a,ap----a--a,,,,/ˈniʂ.kɑː.mə/,नि॔ष्-काम,0
309923,,निष्कामचारिन्,a,ap----a--n,,,,/ˈniʂ.kɑː.mə.t͡ɕɑː.ɹin/,नि॔ष्-काम-चारिन्,0
309924,34567,निष्कामष,a,ap----a--a,,ap----f--ā=>ा,,/ˈniʂ.kɑː.mə.ʂə/,निष्-कामष,0
309925,,निष्कामषीभू,v,v----a--1-,,,,/ˈniʂ.kɑː.mə.ʂiː.bʱuː/,निष्-कामषी-भू,0
309926,34573,निष्कामुक,a,ap----a--a,,ap----f--ā=>ा,,/ˈniʂ.kɑː.mu.kə/,निष्-कामुक,0
309927,34571,निष्कान्त,a,ap----a--a,,,,/ˈniʂ.kɑːn.t̪ə/,निष्-कान्त,0
309928,34574,निष्कारण,a,ap----a--a,,ap----f--ā=>ा,,/ˈniʂ.kɑː.ɹə.ɳə/,निष्-कारण,0
309929,28311,निष्कारण,n,n-----n--a,,,,/ˈniʂ.kɑː.ɹə.ɳə/,निष्-कारण,0
309930,,निष्कारणम्,r,rp--------,,,,/ˈniʂ.kɑː.ɹə.ɳəm/,निष्-कारणम्,0
309931,,निष्कारणात्,r,rp--------,,,,/ˈniʂ.kɑː.ɹə.ɳɑːt̪/,निष्-कारणात्,0
309932,34575,निष्कार्य,a,ap----a--a,,,,/ˈniʂ.kɑːɹ.jə/,निष्-कार्य,0
309933,28286,निष्कास,n,n-----m--a,,,,/ˈniʂ.kɑː.sə/,निष्-कास,0
309934,28287,निष्कासन,n,n-----n--a,,,,/ˈniʂ.kɑː.sə.nə/,निष्-कासन,0
309935,28288,निष्कासनीय,a,ap----a--a,,,,/ˈniʂ.kɑː.sə.niː.jə/,निष्-कासनीय,0
309936,28290,निष्कासिन्,a,ap----a--n,,,,/ˈniʂ.kɑː.sin/,निष्-कासिन्,0
309937,28291,निष्कासिनी,n,n-----f--ī,,,,/ˈniʂ.kɑː.si.niː/,निष्-कासिनी,0
309938,,निष्कासित,a,ap----a--a,,,,/ˈniʂ.kɑː.si.t̪ə/,निष्-कासित,0
309939,,निष्काश्,v,v----d--1- v----a--4- v----d--4-,,,,/ˈniʂ.kɑːɕ/,निष्-काश्,0
309940,28292,निष्काश,n,n-----m--a,,,,/ˈniʂ.kɑː.ɕə/,निष्-काश,0
309941,,निष्काशनीय,a,ap----a--a,,,,/ˈniʂ.kɑː.ɕə.niː.jə/,निष्-काशनीय,0
309942,,निष्काशित,a,ap----a--a,,,,/ˈniʂ.kɑː.ɕi.t̪ə/,निष्-काशित,0
310023,,निष्फार,n,n-----m--a,,,,/ˈniʂ.pʰɑː.ɹə/,नि-ष्फार,0
309943,34570,निष्काङ्क्ष,a,ap----a--a,,,,/ˈniʂ.kɑːŋk.ʂə/,निष्-काङ्क्ष,0
309944,28295,निष्काष,n,n-----m--a,,,,/ˈniʂ.kɑː.ʂə/,निष्-काष,0
309945,34583,निष्कूज,a,ap----a--a,,,,/ˈniʂ.kuː.d͡ʑə/,निष्-कूज,0
309946,,निष्कूट,a,ap----a--a,,,,/ˈniʂ.kuː.ʈə/,निष्-कूट,0
309947,,निष्कृ,v,v----a--0-,,,,/ˈniʂ.kɹ̩/,निष्-कृ,0
